stock,company_name,sector,industry,sub_industry,com_type_code,combo_rank_in_stock,combo,feature,test_rel_score,val_rel_score
NLG,Công ty Cổ phần Đầu tư Nam Long,Bất động sản,Bất động sản,Bất động sản,CT,5,"overnight_return,return_10",return_10,0.0359105605242632,-0.0017884376763792
NLG,Công ty Cổ phần Đầu tư Nam Long,Bất động sản,Bất động sản,Bất động sản,CT,6,"gap_open,return_10",gap_open,0.0359105605242632,-0.0017884376763792
NLG,Công ty Cổ phần Đầu tư Nam Long,Bất động sản,Bất động sản,Bất động sản,CT,6,"gap_open,return_10",return_10,0.0359105605242632,-0.0017884376763792
NLG,Công ty Cổ phần Đầu tư Nam Long,Bất động sản,Bất động sản,Bất động sản,CT,7,"close_return,intraday_return",close_return,0.0358926604813747,-0.008137623800168
NLG,Công ty Cổ phần Đầu tư Nam Long,Bất động sản,Bất động sản,Bất động sản,CT,7,"close_return,intraday_return",intraday_return,0.0358926604813747,-0.008137623800168
NLG,Công ty Cổ phần Đầu tư Nam Long,Bất động sản,Bất động sản,Bất động sản,CT,8,"close_return,body_pct",close_return,0.0358926604813747,-0.008137623800168
NLG,Công ty Cổ phần Đầu tư Nam Long,Bất động sản,Bất động sản,Bất động sản,CT,8,"close_return,body_pct",body_pct,0.0358926604813747,-0.008137623800168
NLG,Công ty Cổ phần Đầu tư Nam Long,Bất động sản,Bất động sản,Bất động sản,CT,9,"volume_ratio_5,close_low_gap",volume_ratio_5,0.0354528795900077,0.0307283352072776
NLG,Công ty Cổ phần Đầu tư Nam Long,Bất động sản,Bất động sản,Bất động sản,CT,9,"volume_ratio_5,close_low_gap",close_low_gap,0.0354528795900077,0.0307283352072776
NLG,Công ty Cổ phần Đầu tư Nam Long,Bất động sản,Bất động sản,Bất động sản,CT,10,"intraday_return,momentum_5",intraday_return,0.035002440154791,-0.0166845560187738
NLG,Công ty Cổ phần Đầu tư Nam Long,Bất động sản,Bất động sản,Bất động sản,CT,10,"intraday_return,momentum_5",momentum_5,0.035002440154791,-0.0166845560187738
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,1,"overnight_return,ma_5_gap",overnight_return,0.0512576455337631,-0.0081361724154958
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,1,"overnight_return,ma_5_gap",ma_5_gap,0.0512576455337631,-0.0081361724154958
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,2,"gap_open,ma_5_gap",gap_open,0.0512576455337631,-0.0081361724154958
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,2,"gap_open,ma_5_gap",ma_5_gap,0.0512576455337631,-0.0081361724154958
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,3,"intraday_return,close_position",intraday_return,0.0444264583542043,-0.0353913750930017
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,3,"intraday_return,close_position",close_position,0.0444264583542043,-0.0353913750930017
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,4,"body_pct,close_position",body_pct,0.0444264583542043,-0.0353913750930017
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,4,"body_pct,close_position",close_position,0.0444264583542043,-0.0353913750930017
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,5,"upper_shadow,ma_5_gap",upper_shadow,0.0427142296613735,-0.0013708140769392
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,5,"upper_shadow,ma_5_gap",ma_5_gap,0.0427142296613735,-0.0013708140769392
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,6,"ma_5_gap,vwap_gap",ma_5_gap,0.0376811305125275,0.0226792789427463
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,6,"ma_5_gap,vwap_gap",vwap_gap,0.0376811305125275,0.0226792789427463
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,7,"ma_5_gap,ma_50_gap",ma_5_gap,0.0366247393365818,-0.0186007286133265
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,7,"ma_5_gap,ma_50_gap",ma_50_gap,0.0366247393365818,-0.0186007286133265
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,8,"momentum_20,ma_5_gap",momentum_20,0.036034903086202,-0.0282671603095312
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,8,"momentum_20,ma_5_gap",ma_5_gap,0.036034903086202,-0.0282671603095312
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,9,"ma_10_gap,ma_cross_5_20",ma_10_gap,0.0348512700338448,-0.003306740351318
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,9,"ma_10_gap,ma_cross_5_20",ma_cross_5_20,0.0348512700338448,-0.003306740351318
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,10,"momentum_20,ma_10_gap",momentum_20,0.0324654034641683,-0.0205637850858648
NT2,Công ty Cổ phần Điện lực Dầu khí Nhơn Trạch 2,"Điện, nước & xăng dầu khí đốt",Sản xuất & Phân phối Điện,Sản xuất & Phân phối Điện,CT,10,"momentum_20,ma_10_gap",ma_10_gap,0.0324654034641683,-0.0205637850858648
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,1,"atr_14,ma_cross_5_20",atr_14,0.0866676856083689,-0.0420097990418655
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,1,"atr_14,ma_cross_5_20",ma_cross_5_20,0.0866676856083689,-0.0420097990418655
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,2,"ma_cross_5_20,signed_volume",ma_cross_5_20,0.0853105792320527,-0.0819848152547231
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,2,"ma_cross_5_20,signed_volume",signed_volume,0.0853105792320527,-0.0819848152547231
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,3,"overnight_return,price_acceleration",overnight_return,0.0845872816573866,-0.0602195753019605
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,3,"overnight_return,price_acceleration",price_acceleration,0.0845872816573866,-0.0602195753019605
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,4,"gap_open,price_acceleration",gap_open,0.0845872816573866,-0.0602195753019605
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,4,"gap_open,price_acceleration",price_acceleration,0.0845872816573866,-0.0602195753019605
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,5,"overnight_return,ma_cross_5_20",overnight_return,0.0807117084319805,-0.0721351497671385
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,5,"overnight_return,ma_cross_5_20",ma_cross_5_20,0.0807117084319805,-0.0721351497671385
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,6,"gap_open,ma_cross_5_20",gap_open,0.0807117084319805,-0.0721351497671385
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,6,"gap_open,ma_cross_5_20",ma_cross_5_20,0.0807117084319805,-0.0721351497671385
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,7,"volume_change,price_acceleration",volume_change,0.0772010465869101,-0.0343363098461426
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,7,"volume_change,price_acceleration",price_acceleration,0.0772010465869101,-0.0343363098461426
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,8,"intraday_return,signed_volume",intraday_return,0.0760357508989101,-0.0859314454877642
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,8,"intraday_return,signed_volume",signed_volume,0.0760357508989101,-0.0859314454877642
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,9,"body_pct,signed_volume",body_pct,0.0760357508989101,-0.0859314454877642
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,9,"body_pct,signed_volume",signed_volume,0.0760357508989101,-0.0859314454877642
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,10,"atr_gap,signed_volume",atr_gap,0.0759916479325383,-0.0672012357939468
PAN,Công ty Cổ phần Tập đoàn PAN,Thực phẩm và đồ uống,Sản xuất thực phẩm,Thực phẩm,CT,10,"atr_gap,signed_volume",signed_volume,0.0759916479325383,-0.0672012357939468
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,1,"overnight_return,close_low_gap",overnight_return,0.0578484871212354,-0.0256451092734073
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,1,"overnight_return,close_low_gap",close_low_gap,0.0578484871212354,-0.0256451092734073
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2,"gap_open,close_low_gap",gap_open,0.0578484871212354,-0.0256451092734073
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,2,"gap_open,close_low_gap",close_low_gap,0.0578484871212354,-0.0256451092734073
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,3,"intraday_return,volatility_5",intraday_return,0.0526247768155234,-0.0368502079379979
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,3,"intraday_return,volatility_5",volatility_5,0.0526247768155234,-0.0368502079379979
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,4,"body_pct,volatility_5",body_pct,0.0526247768155234,-0.0368502079379979
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,4,"body_pct,volatility_5",volatility_5,0.0526247768155234,-0.0368502079379979
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,5,"true_range,obv_change",true_range,0.047418397572201,-0.0423593075147634
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,5,"true_range,obv_change",obv_change,0.047418397572201,-0.0423593075147634
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,6,"true_range,ma_10_gap",true_range,0.046916114053258,-0.1127053905873674
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,6,"true_range,ma_10_gap",ma_10_gap,0.046916114053258,-0.1127053905873674
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,7,"momentum_20,volatility_5",momentum_20,0.0428907133106929,-0.0688496020093134
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,7,"momentum_20,volatility_5",volatility_5,0.0428907133106929,-0.0688496020093134
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,8,true_range,true_range,0.0421920808301383,-0.0506030173579075
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,9,"true_range,ma_50_gap",true_range,0.0411959808237141,-0.1209491148655852
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,9,"true_range,ma_50_gap",ma_50_gap,0.0411959808237141,-0.1209491148655852
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,10,"lower_shadow,volatility_5",lower_shadow,0.0376927804844072,-0.029400942258813
PC1,Công ty Cổ phần Tập đoàn PC1,Xây dựng và Vật liệu,Xây dựng và Vật liệu,Xây dựng,CT,10,"lower_shadow,volatility_5",volatility_5,0.0376927804844072,-0.029400942258813
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,1,"volume_change,volume_zscore_20",volume_change,0.03040316852128,0.0275947659162028
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,1,"volume_change,volume_zscore_20",volume_zscore_20,0.03040316852128,0.0275947659162028
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,2,"volume_ratio_20,price_acceleration",volume_ratio_20,0.0246229378209342,0.0117536117898834
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,2,"volume_ratio_20,price_acceleration",price_acceleration,0.0246229378209342,0.0117536117898834
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,3,"atr_14,volatility_20",atr_14,0.0233004592778917,0.0101796609416809
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,3,"atr_14,volatility_20",volatility_20,0.0233004592778917,0.0101796609416809
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,4,"upper_shadow,volatility_5",upper_shadow,0.0201000974780019,0.0040079894920185
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,4,"upper_shadow,volatility_5",volatility_5,0.0201000974780019,0.0040079894920185
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,5,"price_acceleration,volatility_20",price_acceleration,0.0191096663705029,-0.0135360523539524
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,5,"price_acceleration,volatility_20",volatility_20,0.0191096663705029,-0.0135360523539524
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,6,"volume_zscore_20,volatility_5",volume_zscore_20,0.0185333838140915,0.0320155097456148
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,6,"volume_zscore_20,volatility_5",volatility_5,0.0185333838140915,0.0320155097456148
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,7,"volume_ratio_20,upper_shadow",volume_ratio_20,0.01852468761248,0.0127593402724679
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,7,"volume_ratio_20,upper_shadow",upper_shadow,0.01852468761248,0.0127593402724679
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,8,"volume_ratio_5,close_position",volume_ratio_5,0.0168183700700305,-0.0316344060860622
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,8,"volume_ratio_5,close_position",close_position,0.0168183700700305,-0.0316344060860622
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,9,"volume_ratio_5,ma_cross_5_20",volume_ratio_5,0.0166730826230918,-0.0208560511904716
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,9,"volume_ratio_5,ma_cross_5_20",ma_cross_5_20,0.0166730826230918,-0.0208560511904716
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,10,"volume_ratio_20,volatility_20",volume_ratio_20,0.0139545675308392,-0.0027662925117073
PDR,Công ty Cổ phần Phát triển Bất động sản Phát Đạt,Bất động sản,Bất động sản,Bất động sản,CT,10,"volume_ratio_20,volatility_20",volatility_20,0.0139545675308392,-0.0027662925117073
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,1,"high_close_gap,price_acceleration",high_close_gap,0.1031662664489346,-0.0284193112912485
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,1,"high_close_gap,price_acceleration",price_acceleration,0.1031662664489346,-0.0284193112912485
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,2,"range_pct,volatility_5",range_pct,0.1024708547502395,-0.0151101852639887
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,2,"range_pct,volatility_5",volatility_5,0.1024708547502395,-0.0151101852639887
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,3,"high_close_gap,volatility_5",high_close_gap,0.0915683923853192,-0.0675373355615465
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,3,"high_close_gap,volatility_5",volatility_5,0.0915683923853192,-0.0675373355615465
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,4,"upper_shadow,return_3",upper_shadow,0.0904711858385786,-0.0153286797606877
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,4,"upper_shadow,return_3",return_3,0.0904711858385786,-0.0153286797606877
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,5,"momentum_20,volatility_5",momentum_20,0.0903046220860134,-0.0301466308514652
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,5,"momentum_20,volatility_5",volatility_5,0.0903046220860134,-0.0301466308514652
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,6,"intraday_return,price_acceleration",intraday_return,0.0890604116602912,-0.0318773967677641
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,6,"intraday_return,price_acceleration",price_acceleration,0.0890604116602912,-0.0318773967677641
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,7,"body_pct,price_acceleration",body_pct,0.0890604116602912,-0.0318773967677641
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,7,"body_pct,price_acceleration",price_acceleration,0.0890604116602912,-0.0318773967677641
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,8,"volume_ratio_20,volatility_5",volume_ratio_20,0.0888793746651864,-0.0312799574642399
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,8,"volume_ratio_20,volatility_5",volatility_5,0.0888793746651864,-0.0312799574642399
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,9,"volatility_20,rolling_min_20_gap",volatility_20,0.0883882364595135,-0.0279191761606052
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,9,"volatility_20,rolling_min_20_gap",rolling_min_20_gap,0.0883882364595135,-0.0279191761606052
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,10,"volatility_20,ma_50_gap",volatility_20,0.0864019936810757,-0.0434127054208448
PHR,Công ty Cổ phần Cao su Phước Hòa,Hóa chất,Hóa chất,"Nhựa, cao su & sợi",CT,10,"volatility_20,ma_50_gap",ma_50_gap,0.0864019936810757,-0.0434127054208448
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,1,"momentum_20,volatility_ratio",momentum_20,0.0649910302714523,-0.0381144776022881
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,1,"momentum_20,volatility_ratio",volatility_ratio,0.0649910302714523,-0.0381144776022881
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,2,"momentum_5,true_range",momentum_5,0.0540606319084463,-0.0199635061337339
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,2,"momentum_5,true_range",true_range,0.0540606319084463,-0.0199635061337339
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,3,"volume_ratio_5,volatility_ratio",volume_ratio_5,0.0536594679741736,-0.0271341087214189
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,3,"volume_ratio_5,volatility_ratio",volatility_ratio,0.0536594679741736,-0.0271341087214189
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,4,"volume_zscore_20,volatility_ratio",volume_zscore_20,0.0536339498351232,-0.0367877438827828
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,4,"volume_zscore_20,volatility_ratio",volatility_ratio,0.0536339498351232,-0.0367877438827828
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,5,"volatility_ratio,rolling_max_20_gap",volatility_ratio,0.0534682210153371,-0.0366344505680202
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,5,"volatility_ratio,rolling_max_20_gap",rolling_max_20_gap,0.0534682210153371,-0.0366344505680202
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,6,"return_3,ma_50_gap",return_3,0.0522250316507724,-0.0514894048386112
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,6,"return_3,ma_50_gap",ma_50_gap,0.0522250316507724,-0.0514894048386112
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,7,"high_close_gap,volatility_ratio",high_close_gap,0.0514806581820386,-0.0506384619331869
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,7,"high_close_gap,volatility_ratio",volatility_ratio,0.0514806581820386,-0.0506384619331869
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,8,"atr_gap,volatility_ratio",atr_gap,0.0510550946004657,-0.0155350141968078
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,8,"atr_gap,volatility_ratio",volatility_ratio,0.0510550946004657,-0.0155350141968078
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,9,"ma_5_gap,ma_10_gap",ma_5_gap,0.049255121139929,-0.0266883780552089
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,9,"ma_5_gap,ma_10_gap",ma_10_gap,0.049255121139929,-0.0266883780552089
PLX,Tập đoàn Xăng dầu Việt Nam,Dầu khí,Sản xuất Dầu khí,Sản xuất và Khai thác dầu khí,CT,10,rolling_max_20_gap,rolling_max_20_gap,0.0469239066628245,-0.0127179415060394
PNJ,Công ty Cổ phần Vàng bạc Đá quý Phú Nhuận,Hàng cá nhân & Gia dụng,Hàng cá nhân,Hàng cá nhân,CT,1,"volume_ma_20,close_low_gap",volume_ma_20,0.0642869405626004,-0.2410975974445681
