sector,stock,combo,test_rel_score,val_rel_score
"Điện, nước & xăng dầu khí đốt",NT2,"ma_5_gap,vwap_gap",0.0376811305125275,0.0226792789427463
"Điện, nước & xăng dầu khí đốt",NT2,"ma_5_gap,ma_50_gap",0.0366247393365818,-0.0186007286133265
"Điện, nước & xăng dầu khí đốt",NT2,"momentum_20,ma_5_gap",0.036034903086202,-0.0282671603095312
"Điện, nước & xăng dầu khí đốt",POW,"lower_shadow,volatility_ratio",0.0355262499602868,-0.0185611635535221
"Điện, nước & xăng dầu khí đốt",NT2,"ma_10_gap,ma_cross_5_20",0.0348512700338448,-0.003306740351318
"Điện, nước & xăng dầu khí đốt",NT2,"momentum_20,ma_10_gap",0.0324654034641683,-0.0205637850858648
"Điện, nước & xăng dầu khí đốt",PPC,"atr_14,vwap_gap",0.0321276659095542,-0.0552050551716043
"Điện, nước & xăng dầu khí đốt",REE,"volume_change,return_10",0.0297370723669386,0.0033340634441646
"Điện, nước & xăng dầu khí đốt",POW,"momentum_20,atr_14",0.0289517710218002,-0.0480656325600807
"Điện, nước & xăng dầu khí đốt",POW,"volume_zscore_20,range_pct",0.0281275915541372,-0.0706051679913153
"Điện, nước & xăng dầu khí đốt",POW,"atr_14,volatility_ratio",0.0265880855420846,-0.0719904899227001
"Điện, nước & xăng dầu khí đốt",PPC,"true_range,vwap_gap",0.0265667427590684,-0.0286192484311753
"Điện, nước & xăng dầu khí đốt",PPC,"high_close_gap,vwap_gap",0.0255860994381559,0.0398393655643591
"Điện, nước & xăng dầu khí đốt",POW,"upper_shadow,momentum_20",0.0250267466486445,-0.0444952944510368
"Điện, nước & xăng dầu khí đốt",POW,"upper_shadow,atr_14",0.0245765284118358,-0.042677643534233
"Điện, nước & xăng dầu khí đốt",POW,"volume_zscore_20,atr_14",0.023373458330414,-0.0731631285943696
"Điện, nước & xăng dầu khí đốt",PPC,"volume_ma_5,high_close_gap",0.0207070291653989,-0.0138349199169263
"Điện, nước & xăng dầu khí đốt",PPC,"atr_14,atr_gap",0.020243710741748,-0.0228017369812625
"Điện, nước & xăng dầu khí đốt",REE,"volume_change,ma_5_gap",0.0199747287929262,-0.0176714649935043
"Điện, nước & xăng dầu khí đốt",PPC,"volume_ma_5,vwap_gap",0.0189541241278415,-0.0150303289153073
"Điện, nước & xăng dầu khí đốt",BWE,"range_pct,upper_shadow",0.0184810841045561,-0.0434930685885526
"Điện, nước & xăng dầu khí đốt",PPC,"momentum_20,atr_gap",0.0184055949528452,0.037164736953685
"Điện, nước & xăng dầu khí đốt",PPC,"atr_gap,rolling_max_20_gap",0.0183761472367869,-0.0466931325458948
"Điện, nước & xăng dầu khí đốt",PPC,"volatility_5,vwap_gap",0.0182577981664288,-0.0264329168998387
"Điện, nước & xăng dầu khí đốt",PPC,"close_return,high_close_gap",0.0176250051450682,-0.0035516671870599
"Điện, nước & xăng dầu khí đốt",BWE,"volume_match,adjust_return",0.0167061144243112,-0.004402624129697
"Điện, nước & xăng dầu khí đốt",BWE,"high_close_gap,atr_14",0.0166043034689624,-0.0158767371771617
"Điện, nước & xăng dầu khí đốt",REE,"volume_change,vwap_gap",0.016340762676865,0.0007593438079088
"Điện, nước & xăng dầu khí đốt",BWE,"atr_14,signed_volume",0.0151696739177473,-0.0277749795193402
"Điện, nước & xăng dầu khí đốt",BWE,"atr_gap,vwap_gap",0.0149335644963748,0.0116898074158565
"Điện, nước & xăng dầu khí đốt",REE,"range_pct,ma_5_gap",0.0130914557850905,-0.0683161057226089
"Điện, nước & xăng dầu khí đốt",BWE,"volume_match,upper_shadow",0.0126389973415997,-0.0276019766573025
"Điện, nước & xăng dầu khí đốt",BWE,"volume_change,range_pct",0.0124137671920352,-0.0184118758010061
"Điện, nước & xăng dầu khí đốt",REE,"volume_change,volume_ratio_5",0.011700842444262,0.0020737804960384
"Điện, nước & xăng dầu khí đốt",BWE,"atr_gap,obv_change",0.0115223184030096,0.0137971693686781
"Điện, nước & xăng dầu khí đốt",BWE,"volume_ma_20,volume_zscore_20",0.0113148110891817,-0.0474038987769291
"Điện, nước & xăng dầu khí đốt",REE,"ma_20_gap,signed_volume",0.0112818183739176,-0.0015151660883081
"Điện, nước & xăng dầu khí đốt",BWE,"return_3,vwap_gap",0.0105641741460194,-0.0006404048942978
"Điện, nước & xăng dầu khí đốt",REE,"volume_change,signed_volume",0.0105232570126714,-0.0104551995215671
"Điện, nước & xăng dầu khí đốt",REE,"close_low_gap,ma_cross_5_20",0.0104852390238108,-0.0180202217408116
"Điện, nước & xăng dầu khí đốt",REE,"volume_change,obv_change",0.0100434075704366,-0.0007997310778862
"Điện, nước & xăng dầu khí đốt",REE,"range_pct,ma_10_gap",0.0090209490696107,-0.057852397740614
