label,policy,sharpe,max_dd,final_equity,cagr,positive_days,n_days,n_active_days
dd_stop_t10_p10,conf_ratio_q70_pressure_nonneg_r20_k8_m6,1.2375869921149159,-0.09910333347300304,1.5582317574513558,0.18731852977609664,217,651,362
dd_stop_t12_p15,conf_ratio_q70_pressure_nonneg_r20_k8_m6,1.065158536020988,-0.11498636292981446,1.4954278111594705,0.1685603414544492,224,651,374
dd_stop_t15_p10,conf_ratio_q70_pressure_nonneg_r20_k8_m6,1.0753198410690505,-0.14488115558375558,1.5627638884616968,0.18865411172305446,234,651,390
vol_scale_tv7,conf_ratio_q70_pressure_nonneg_r20_k8_m6,1.277296372918998,-0.07892653328025634,1.389933476448045,0.13593249130894525,242,651,407
vol_scale_tv10,conf_ratio_q70_pressure_nonneg_r20_k8_m6,1.2542975081948926,-0.1099944989765862,1.4982125081828446,0.16940219304595372,242,651,407
vol_scale_tv12,conf_ratio_q70_pressure_nonneg_r20_k8_m6,1.2061958644776047,-0.1307572383695227,1.5496808952445833,0.18479216220282235,242,651,407
regime_gate_lb10_m50,conf_ratio_q70_pressure_nonneg_r20_k8_m6,0.5053997300495106,-0.18567771906372987,1.187663205805403,0.06884206223123646,178,651,306
regime_gate_lb10_m55,conf_ratio_q70_pressure_nonneg_r20_k8_m6,0.25634110251961234,-0.19680807556454738,1.0680173022469013,0.0257996895130832,131,651,217
regime_gate_lb15_m55,conf_ratio_q70_pressure_nonneg_r20_k8_m6,0.33089543954430317,-0.18402471793762187,1.0944621647770407,0.03555813557537957,116,651,195
dd_vol_t10_p10_tv10,conf_ratio_q70_pressure_nonneg_r20_k8_m6,1.5184097643403027,-0.0910087832269556,1.615386752492019,0.20399079857397195,217,651,362
dd_vol_t8_p5_tv7,conf_ratio_q70_pressure_nonneg_r20_k8_m6,1.691528021254796,-0.07892653328025645,1.5418443330988378,0.1824693218493756,211,651,353
baseline,conf_ratio_q70_pressure_nonneg_r10_k10_m1,0.7664046263200951,-0.252602176014165,1.4197331197883831,0.14529859488751407,243,651,408
dd_stop_t8_p5,conf_ratio_q70_pressure_nonneg_r10_k10_m1,1.7056136904551336,-0.13427884582233107,1.9410224824483393,0.2926939101855681,221,651,361
dd_stop_t10_p10,conf_ratio_q70_pressure_nonneg_r10_k10_m1,1.2934225642221542,-0.1328181002924984,1.6733223062964016,0.22052573807443587,212,651,349
dd_stop_t12_p15,conf_ratio_q70_pressure_nonneg_r10_k10_m1,1.062888900357433,-0.15873546892489754,1.5673474774986798,0.1900024455787288,227,651,378
dd_stop_t15_p10,conf_ratio_q70_pressure_nonneg_r10_k10_m1,0.9172019680804128,-0.15873546892489754,1.4790656826569117,0.16359433359222053,234,651,391
vol_scale_tv7,conf_ratio_q70_pressure_nonneg_r10_k10_m1,1.1882319798426815,-0.07969959054528986,1.3550363841443906,0.12480642823428445,243,651,408
vol_scale_tv10,conf_ratio_q70_pressure_nonneg_r10_k10_m1,1.1062707610615607,-0.11224208530546609,1.4271303741103474,0.14760486440869292,243,651,408
vol_scale_tv12,conf_ratio_q70_pressure_nonneg_r10_k10_m1,1.042986775395203,-0.1334152918003899,1.4595459587881372,0.15762572948735132,243,651,408
regime_gate_lb10_m50,conf_ratio_q70_pressure_nonneg_r10_k10_m1,0.671700218819112,-0.1942075106148642,1.266650245194522,0.09581712183673674,163,651,283
regime_gate_lb10_m55,conf_ratio_q70_pressure_nonneg_r10_k10_m1,1.1915375771519092,-0.1349252094616904,1.4465658251852038,0.153629625462965,127,651,208
regime_gate_lb15_m55,conf_ratio_q70_pressure_nonneg_r10_k10_m1,0.9308410572523261,-0.15833022638822813,1.3315259096868903,0.117211345529604,108,651,176
dd_vol_t10_p10_tv10,conf_ratio_q70_pressure_nonneg_r10_k10_m1,1.193753397641931,-0.13147693625214274,1.4886421599176776,0.1665049159403773,212,651,349
dd_vol_t8_p5_tv7,conf_ratio_q70_pressure_nonneg_r10_k10_m1,1.6344614365404067,-0.07690302867998644,1.535738084691159,0.18065434428090055,221,651,361
baseline,conf_ratio_q70_pressure_nonneg_r20_k5_m6,0.7535129765479273,-0.2771580946675144,1.4069841556519216,0.1413064550966876,240,651,407
dd_stop_t8_p5,conf_ratio_q70_pressure_nonneg_r20_k5_m6,1.3488427815807258,-0.09190943599838863,1.6043111529674345,0.2007885991869096,207,651,347
dd_stop_t10_p10,conf_ratio_q70_pressure_nonneg_r20_k5_m6,1.1787458355441445,-0.09345228572880482,1.553214736619369,0.18583727524646276,216,651,362
dd_stop_t12_p15,conf_ratio_q70_pressure_nonneg_r20_k5_m6,0.7700915643846707,-0.13329399884033932,1.3343754366798484,0.11813624271546108,211,651,358
dd_stop_t15_p10,conf_ratio_q70_pressure_nonneg_r20_k5_m6,0.7431011853451197,-0.17543620856165654,1.3414884642422737,0.12043971360198547,224,651,379
vol_scale_tv7,conf_ratio_q70_pressure_nonneg_r20_k5_m6,1.0888929195727537,-0.07822499799307336,1.331316111027498,0.11714320132165379,240,651,407
vol_scale_tv10,conf_ratio_q70_pressure_nonneg_r20_k5_m6,1.0852153955308166,-0.11016570179281926,1.4200337772214833,0.14539247537355737,240,651,407
vol_scale_tv12,conf_ratio_q70_pressure_nonneg_r20_k5_m6,1.0590201146497165,-0.13152243455401857,1.470697760984248,0.16104159757403025,240,651,407
regime_gate_lb10_m50,conf_ratio_q70_pressure_nonneg_r20_k5_m6,0.47723009124809956,-0.20452711844635074,1.1804463386126394,0.06632323069690327,176,651,299
regime_gate_lb10_m55,conf_ratio_q70_pressure_nonneg_r20_k5_m6,0.7648257909961685,-0.16043161390210037,1.2571676943955228,0.0926342046711599,126,651,212
regime_gate_lb15_m55,conf_ratio_q70_pressure_nonneg_r20_k5_m6,0.4561423843808004,-0.20129978698698914,1.1401298262642647,0.05207530959087636,116,651,189
dd_vol_t10_p10_tv10,conf_ratio_q70_pressure_nonneg_r20_k5_m6,1.3730317927968227,-0.08545299956412811,1.5399420878409174,0.18190438527370678,216,651,362
dd_vol_t8_p5_tv7,conf_ratio_q70_pressure_nonneg_r20_k5_m6,1.5042769910770122,-0.0760579058426254,1.474636437048686,0.1622442443794161,207,651,347
baseline,conf_ratio_q80_pressure_nonneg_r20_k15_m6,0.4166184843319852,-0.25321846834368633,1.1535701764039925,0.05685897497130754,193,651,325
dd_stop_t8_p5,conf_ratio_q80_pressure_nonneg_r20_k15_m6,1.206009893134621,-0.09864178968248771,1.4161109234620404,0.14416660266834658,172,651,283
dd_stop_t10_p10,conf_ratio_q80_pressure_nonneg_r20_k15_m6,0.6116048585431563,-0.12106650397471552,1.1974827388588118,0.07225425627917104,177,651,296
dd_stop_t12_p15,conf_ratio_q80_pressure_nonneg_r20_k15_m6,0.30391537369565713,-0.1867401103062004,1.0855634196218646,0.03229069597104761,172,651,292
dd_stop_t15_p10,conf_ratio_q80_pressure_nonneg_r20_k15_m6,0.5259238762688937,-0.1800347352543007,1.190694355405551,0.069897196717702,185,651,309
vol_scale_tv7,conf_ratio_q80_pressure_nonneg_r20_k15_m6,0.19490494761306756,-0.1864471861434328,1.040331076482653,0.0154231492125958,193,651,325
vol_scale_tv10,conf_ratio_q80_pressure_nonneg_r20_k15_m6,0.035758556674685686,-0.2451210067542947,0.9873979070458058,-0.00489719762326557,193,651,325
vol_scale_tv12,conf_ratio_q80_pressure_nonneg_r20_k15_m6,0.035267291891976894,-0.26388632262160594,0.983634955454458,-0.006366908401632787,193,651,325
regime_gate_lb10_m50,conf_ratio_q80_pressure_nonneg_r20_k15_m6,0.3482477087411359,-0.22317428384684224,1.0934460272518907,0.03518585585070744,121,651,215
regime_gate_lb10_m55,conf_ratio_q80_pressure_nonneg_r20_k15_m6,1.038372941532842,-0.06208171379943428,1.255260240425513,0.09199217182198072,90,651,155
regime_gate_lb15_m55,conf_ratio_q80_pressure_nonneg_r20_k15_m6,0.16674813296259655,-0.15861896919509877,1.0276684915664143,0.010620896878228203,68,651,131
dd_vol_t10_p10_tv10,conf_ratio_q80_pressure_nonneg_r20_k15_m6,0.16515219215715737,-0.22979619331276724,1.0341753826283286,0.013093120073405906,177,651,296
dd_vol_t8_p5_tv7,conf_ratio_q80_pressure_nonneg_r20_k15_m6,0.5515532125754817,-0.15040168319241343,1.1439443605345356,0.05343646867526841,172,651,283
baseline,conf_ratio_q70_pressure_nonneg_r10_k10_m5,0.4580426563463536,-0.2526021760141648,1.193915978031953,0.07101683116009294,236,651,398
dd_stop_t8_p5,conf_ratio_q70_pressure_nonneg_r10_k10_m5,1.253196033604538,-0.12734189645503302,1.5580166881503046,0.18725509147547847,214,651,351
dd_stop_t10_p10,conf_ratio_q70_pressure_nonneg_r10_k10_m5,0.7792532493222766,-0.13897629060419348,1.335668917565306,0.11855568024811958,219,651,366
dd_stop_t12_p15,conf_ratio_q70_pressure_nonneg_r10_k10_m5,0.7472459009695508,-0.13897629060419348,1.3199025102030908,0.1134260120496906,219,651,368
dd_stop_t15_p10,conf_ratio_q70_pressure_nonneg_r10_k10_m5,0.4509945853218751,-0.15997691706384087,1.1764964058456608,0.06494062676128509,226,651,381
vol_scale_tv7,conf_ratio_q70_pressure_nonneg_r10_k10_m5,0.9350484799309499,-0.07969959054528963,1.2504061577143852,0.0903556270079835,236,651,398
vol_scale_tv10,conf_ratio_q70_pressure_nonneg_r10_k10_m5,0.8334571909382258,-0.11224208530546587,1.286831872750207,0.10254300696022245,236,651,398
vol_scale_tv12,conf_ratio_q70_pressure_nonneg_r10_k10_m5,0.7546893330898504,-0.13341529180039013,1.2941577406440399,0.10496847938661613,236,651,398
regime_gate_lb10_m50,conf_ratio_q70_pressure_nonneg_r10_k10_m5,0.37280776719502856,-0.2326458750388719,1.1206420699945734,0.045077471958054005,166,651,284
regime_gate_lb10_m55,conf_ratio_q70_pressure_nonneg_r10_k10_m5,0.7993748510864759,-0.13020811791741704,1.2460196015120255,0.08887335522537398,120,651,203
regime_gate_lb15_m55,conf_ratio_q70_pressure_nonneg_r10_k10_m5,0.6818022261956916,-0.17090398849202482,1.2140509644760316,0.07797289112568562,109,651,177
dd_vol_t10_p10_tv10,conf_ratio_q70_pressure_nonneg_r10_k10_m5,1.0262907595666817,-0.08779845776525652,1.3742433805641536,0.13095153661796055,219,651,366
dd_vol_t8_p5_tv7,conf_ratio_q70_pressure_nonneg_r10_k10_m5,1.4011295646788564,-0.06967598366904426,1.4062728095807153,0.14108305628565976,214,651,351
baseline,conf_ratio_q80_pressure_nonneg_r10_k10_m5,0.21232483183650677,-0.2526021760141651,1.0559115559956087,0.021283100660860477,216,651,367
dd_stop_t8_p5,conf_ratio_q80_pressure_nonneg_r10_k10_m5,1.0096105253935213,-0.08046586158649138,1.3425108766373572,0.12077019407598266,203,651,337
dd_stop_t10_p10,conf_ratio_q80_pressure_nonneg_r10_k10_m5,0.6560432017782425,-0.09926581987994443,1.2160093039988946,0.07864565693538506,207,651,346
dd_stop_t12_p15,conf_ratio_q80_pressure_nonneg_r10_k10_m5,0.5116409804141968,-0.12325979487679384,1.161569959847749,0.05969004295989788,205,651,344
dd_stop_t15_p10,conf_ratio_q80_pressure_nonneg_r10_k10_m5,0.19232092005306506,-0.1600362671110972,1.0450364087966766,0.017198501029674018,207,651,350
vol_scale_tv7,conf_ratio_q80_pressure_nonneg_r10_k10_m5,0.7908906398690259,-0.092899630683829,1.2201468302590304,0.08006487771847604,216,651,367
vol_scale_tv10,conf_ratio_q80_pressure_nonneg_r10_k10_m5,0.5675989708818556,-0.1310339507005781,1.1865019384725388,0.06843739114335445,216,651,367
vol_scale_tv12,conf_ratio_q80_pressure_nonneg_r10_k10_m5,0.4613273103250116,-0.15240558256800973,1.159103083323536,0.05881831028147966,216,651,367
regime_gate_lb10_m50,conf_ratio_q80_pressure_nonneg_r10_k10_m5,0.5235682572958107,-0.1457716432902545,1.15178978034258,0.056227269369668376,140,651,236
regime_gate_lb10_m55,conf_ratio_q80_pressure_nonneg_r10_k10_m5,1.1236003227836162,-0.061308539203564716,1.250876699900166,0.09051443966328221,102,651,171
regime_gate_lb15_m55,conf_ratio_q80_pressure_nonneg_r10_k10_m5,0.635761078710037,-0.07969204086454129,1.1383902033046651,0.051453624583052804,85,651,145
dd_vol_t10_p10_tv10,conf_ratio_q80_pressure_nonneg_r10_k10_m5,0.7515577983663543,-0.10292823711146304,1.2632697283268124,0.09468409657083443,207,651,346
dd_vol_t8_p5_tv7,conf_ratio_q80_pressure_nonneg_r10_k10_m5,1.1475421234165364,-0.06210384207150521,1.338010424079185,0.11931432865909009,203,651,337
baseline,conf_ratio_q80_pressure_nonneg_r10_k8_m5,0.19579411054934145,-0.26313635162157134,1.0488075150627383,0.018617829811945263,219,651,367
dd_stop_t8_p5,conf_ratio_q80_pressure_nonneg_r10_k8_m5,1.0425473761860602,-0.08824217456708483,1.3577501341068696,0.12567789309274446,205,651,337
dd_stop_t10_p10,conf_ratio_q80_pressure_nonneg_r10_k8_m5,0.6956594220722918,-0.10448415414562828,1.2329714131580731,0.0844452124332058,210,651,346
dd_stop_t12_p15,conf_ratio_q80_pressure_nonneg_r10_k8_m5,0.5365142774626063,-0.12971138197667087,1.1719876314546553,0.06335892844535196,207,651,344
dd_stop_t15_p10,conf_ratio_q80_pressure_nonneg_r10_k8_m5,0.5912114392203082,-0.1485624248514782,1.221721742986461,0.08060431640667076,218,651,360
vol_scale_tv7,conf_ratio_q80_pressure_nonneg_r10_k8_m5,0.8741200782864664,-0.09820475325152767,1.2508901104435803,0.09051896531802806,219,651,367
vol_scale_tv10,conf_ratio_q80_pressure_nonneg_r10_k8_m5,0.6544834814569923,-0.13817087401338435,1.222588010875779,0.080900848580163,219,651,367
vol_scale_tv12,conf_ratio_q80_pressure_nonneg_r10_k8_m5,0.5136309512707197,-0.16123830431822483,1.1842683617931304,0.06765836547558646,219,651,367
regime_gate_lb10_m50,conf_ratio_q80_pressure_nonneg_r10_k8_m5,0.2644106416372865,-0.16552670308196105,1.0647881910196515,0.024598007132115907,143,651,239
regime_gate_lb10_m55,conf_ratio_q80_pressure_nonneg_r10_k8_m5,0.6056657622071013,-0.105536857730537,1.1301617755224431,0.048505131835662185,102,651,168
regime_gate_lb15_m55,conf_ratio_q80_pressure_nonneg_r10_k8_m5,0.5253805231380113,-0.11272185161978021,1.1184638218336782,0.0442906665077063,88,651,150
dd_vol_t10_p10_tv10,conf_ratio_q80_pressure_nonneg_r10_k8_m5,0.8596894964408519,-0.1052738204046294,1.3099087777148264,0.11015503551794636,210,651,346
dd_vol_t8_p5_tv7,conf_ratio_q80_pressure_nonneg_r10_k8_m5,1.2421001823893167,-0.06436412963343952,1.3447734952230581,0.12150100579347467,205,651,337
baseline,conf_ratio_q70_pressure_nonneg_r20_k5_m5,0.7420339649230896,-0.2771580946675145,1.4247133142471433,0.14685209624220263,236,651,407
dd_stop_t8_p5,conf_ratio_q70_pressure_nonneg_r20_k5_m5,1.2567229723736628,-0.14051634195152385,1.5961164494253184,0.19841059888104584,200,651,341
dd_stop_t10_p10,conf_ratio_q70_pressure_nonneg_r20_k5_m5,0.9196632537772702,-0.1303248383522031,1.439980673983003,0.15159389428499948,203,651,351
dd_stop_t12_p15,conf_ratio_q70_pressure_nonneg_r20_k5_m5,0.8400956298769731,-0.1398281050428728,1.4078683861652745,0.1415840519220859,209,651,358
dd_stop_t15_p10,conf_ratio_q70_pressure_nonneg_r20_k5_m5,0.7223584809353865,-0.17374478193871823,1.3583923232094626,0.12588396264576507,220,651,379
vol_scale_tv7,conf_ratio_q70_pressure_nonneg_r20_k5_m5,1.1365680631187514,-0.07822499799307314,1.3418067581325162,0.12054261418385526,236,651,407
vol_scale_tv10,conf_ratio_q70_pressure_nonneg_r20_k5_m5,1.1296791992853812,-0.11016570179281937,1.4348180155893193,0.1499939183541381,236,651,407
vol_scale_tv12,conf_ratio_q70_pressure_nonneg_r20_k5_m5,1.095044407091434,-0.13094779537963175,1.4843716295831397,0.16520839407475285,236,651,407
regime_gate_lb10_m50,conf_ratio_q70_pressure_nonneg_r20_k5_m5,0.3922483184310955,-0.20597694405639044,1.146786140625245,0.05444870789472356,167,651,295
regime_gate_lb10_m55,conf_ratio_q70_pressure_nonneg_r20_k5_m5,0.6996993205643662,-0.16378181868129438,1.2453745724296703,0.08865512230952755,119,651,200
regime_gate_lb15_m55,conf_ratio_q70_pressure_nonneg_r20_k5_m5,0.47966498998431156,-0.20108753794824108,1.158018665743862,0.058434744334914246,109,651,181
dd_vol_t10_p10_tv10,conf_ratio_q70_pressure_nonneg_r20_k5_m5,1.2979444117613823,-0.08336881167250443,1.5024255061989267,0.17067401829964912,203,651,351
dd_vol_t8_p5_tv7,conf_ratio_q70_pressure_nonneg_r20_k5_m5,1.4546904169628705,-0.08283703463685832,1.4691869170535252,0.16057974828183674,200,651,341
baseline,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m1,0.5000121511109442,-0.23384366520809508,1.208492552655272,0.07605972972857677,240,651,408
dd_stop_t8_p5,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m1,1.2342457416102222,-0.09316603433755999,1.514887365710863,0.174423273670137,220,651,367
dd_stop_t10_p10,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m1,0.7998189456521138,-0.1285810557627054,1.3331767194821087,0.11774731170204689,231,651,389
dd_stop_t12_p15,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m1,0.7494614146497071,-0.1285810557627054,1.3074712349189344,0.10935490244767365,228,651,385
dd_stop_t15_p10,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m1,0.6834904880735916,-0.15151990426159434,1.3050103733019676,0.10854618691149565,239,651,402
vol_scale_tv7,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m1,0.8998669017788551,-0.07948513266710511,1.2411272994453904,0.08721640805737385,240,651,408
vol_scale_tv10,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m1,0.7748483354820346,-0.11198352494340547,1.2610562614137524,0.09394121658071897,240,651,408
vol_scale_tv12,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m1,0.7031599440683866,-0.13314200207066806,1.2655340901828702,0.09544323278071487,240,651,408
regime_gate_lb10_m50,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m1,0.6360133594200675,-0.16187108373732162,1.228798633889962,0.08302304548691208,167,651,291
regime_gate_lb10_m55,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m1,0.24283201190187653,-0.18666361605397552,1.0596095588507255,0.02266615714167486,121,651,209
regime_gate_lb15_m55,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m1,0.5509612690805414,-0.15950475181436208,1.1744361951551474,0.06421835739403692,116,651,194
dd_vol_t10_p10_tv10,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m1,0.9029559536813587,-0.09683005397033562,1.3095577294858192,0.11003985882870593,231,651,389
dd_vol_t8_p5_tv7,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m1,1.1324840501080073,-0.06049172548698767,1.2808905932231929,0.10056972640452755,220,651,367
baseline,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m3,0.5000121511109442,-0.23384366520809508,1.208492552655272,0.07605972972857677,240,651,408
dd_stop_t8_p5,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m3,1.2342457416102222,-0.09316603433755999,1.514887365710863,0.174423273670137,220,651,367
dd_stop_t10_p10,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m3,0.7998189456521138,-0.1285810557627054,1.3331767194821087,0.11774731170204689,231,651,389
dd_stop_t12_p15,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m3,0.7494614146497071,-0.1285810557627054,1.3074712349189344,0.10935490244767365,228,651,385
dd_stop_t15_p10,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m3,0.6834904880735916,-0.15151990426159434,1.3050103733019676,0.10854618691149565,239,651,402
vol_scale_tv7,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m3,0.8998669017788551,-0.07948513266710511,1.2411272994453904,0.08721640805737385,240,651,408
vol_scale_tv10,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m3,0.7748483354820346,-0.11198352494340547,1.2610562614137524,0.09394121658071897,240,651,408
vol_scale_tv12,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m3,0.7031599440683866,-0.13314200207066806,1.2655340901828702,0.09544323278071487,240,651,408
regime_gate_lb10_m50,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m3,0.6360133594200675,-0.16187108373732162,1.228798633889962,0.08302304548691208,167,651,291
regime_gate_lb10_m55,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m3,0.24283201190187653,-0.18666361605397552,1.0596095588507255,0.02266615714167486,121,651,209
regime_gate_lb15_m55,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m3,0.5509612690805414,-0.15950475181436208,1.1744361951551474,0.06421835739403692,116,651,194
dd_vol_t10_p10_tv10,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m3,0.9029559536813587,-0.09683005397033562,1.3095577294858192,0.11003985882870593,231,651,389
dd_vol_t8_p5_tv7,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m3,1.1324840501080073,-0.06049172548698767,1.2808905932231929,0.10056972640452755,220,651,367
baseline,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m5,0.5000121511109442,-0.23384366520809508,1.208492552655272,0.07605972972857677,240,651,408
dd_stop_t8_p5,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m5,1.2342457416102222,-0.09316603433755999,1.514887365710863,0.174423273670137,220,651,367
dd_stop_t10_p10,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m5,0.7998189456521138,-0.1285810557627054,1.3331767194821087,0.11774731170204689,231,651,389
dd_stop_t12_p15,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m5,0.7494614146497071,-0.1285810557627054,1.3074712349189344,0.10935490244767365,228,651,385
dd_stop_t15_p10,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m5,0.6834904880735916,-0.15151990426159434,1.3050103733019676,0.10854618691149565,239,651,402
vol_scale_tv7,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m5,0.8998669017788551,-0.07948513266710511,1.2411272994453904,0.08721640805737385,240,651,408
vol_scale_tv10,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m5,0.7748483354820346,-0.11198352494340547,1.2610562614137524,0.09394121658071897,240,651,408
vol_scale_tv12,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m5,0.7031599440683866,-0.13314200207066806,1.2655340901828702,0.09544323278071487,240,651,408
regime_gate_lb10_m50,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m5,0.6360133594200675,-0.16187108373732162,1.228798633889962,0.08302304548691208,167,651,291
regime_gate_lb10_m55,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m5,0.24283201190187653,-0.18666361605397552,1.0596095588507255,0.02266615714167486,121,651,209
regime_gate_lb15_m55,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m5,0.5509612690805414,-0.15950475181436208,1.1744361951551474,0.06421835739403692,116,651,194
dd_vol_t10_p10_tv10,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m5,0.9029559536813587,-0.09683005397033562,1.3095577294858192,0.11003985882870593,231,651,389
dd_vol_t8_p5_tv7,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m5,1.1324840501080073,-0.06049172548698767,1.2808905932231929,0.10056972640452755,220,651,367
baseline,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m6,0.5000121511109442,-0.23384366520809508,1.208492552655272,0.07605972972857677,240,651,408
dd_stop_t8_p5,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m6,1.2342457416102222,-0.09316603433755999,1.514887365710863,0.174423273670137,220,651,367
dd_stop_t10_p10,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m6,0.7998189456521138,-0.1285810557627054,1.3331767194821087,0.11774731170204689,231,651,389
dd_stop_t12_p15,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m6,0.7494614146497071,-0.1285810557627054,1.3074712349189344,0.10935490244767365,228,651,385
dd_stop_t15_p10,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m6,0.6834904880735916,-0.15151990426159434,1.3050103733019676,0.10854618691149565,239,651,402
vol_scale_tv7,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m6,0.8998669017788551,-0.07948513266710511,1.2411272994453904,0.08721640805737385,240,651,408
vol_scale_tv10,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m6,0.7748483354820346,-0.11198352494340547,1.2610562614137524,0.09394121658071897,240,651,408
vol_scale_tv12,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m6,0.7031599440683866,-0.13314200207066806,1.2655340901828702,0.09544323278071487,240,651,408
regime_gate_lb10_m50,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m6,0.6360133594200675,-0.16187108373732162,1.228798633889962,0.08302304548691208,167,651,291
regime_gate_lb10_m55,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m6,0.24283201190187653,-0.18666361605397552,1.0596095588507255,0.02266615714167486,121,651,209
regime_gate_lb15_m55,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m6,0.5509612690805414,-0.15950475181436208,1.1744361951551474,0.06421835739403692,116,651,194
dd_vol_t10_p10_tv10,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m6,0.9029559536813587,-0.09683005397033562,1.3095577294858192,0.11003985882870593,231,651,389
dd_vol_t8_p5_tv7,daily_bot_sig_50pct_pressure_nonneg_r10_k10_m6,1.1324840501080073,-0.06049172548698767,1.2808905932231929,0.10056972640452755,220,651,367
baseline,conf_ratio_q80_pressure_nonneg_r20_k5_m1,1.141528796599044,-0.27715809466751473,1.8903929020041974,0.2795357286934048,240,651,427
dd_stop_t8_p5,conf_ratio_q80_pressure_nonneg_r20_k5_m1,1.7108936661992127,-0.11798520785106958,2.1502487918014697,0.3449474256749634,199,651,353
dd_stop_t10_p10,conf_ratio_q80_pressure_nonneg_r20_k5_m1,1.5637463303761279,-0.14289240243597967,2.084908696907228,0.328977304063947,212,651,371
dd_stop_t12_p15,conf_ratio_q80_pressure_nonneg_r20_k5_m1,1.1205836427484064,-0.16444117483035559,1.7222329740306266,0.23421384225212383,212,651,378
dd_stop_t15_p10,conf_ratio_q80_pressure_nonneg_r20_k5_m1,1.2807198667319202,-0.15333105439650652,1.904043947592175,0.28310457121218047,224,651,399
vol_scale_tv7,conf_ratio_q80_pressure_nonneg_r20_k5_m1,1.3424765978397057,-0.07822499799307325,1.467950653733007,0.16020161883582174,240,651,427
vol_scale_tv10,conf_ratio_q80_pressure_nonneg_r20_k5_m1,1.4019986319958397,-0.11016570179281948,1.6151966894961862,0.2039359608484601,240,651,427
vol_scale_tv12,conf_ratio_q80_pressure_nonneg_r20_k5_m1,1.4113349621450177,-0.1309477953796312,1.7150544057593369,0.23221990478275378,240,651,427
regime_gate_lb10_m50,conf_ratio_q80_pressure_nonneg_r20_k5_m1,0.702305911784163,-0.2211780250984925,1.3522470715276782,0.12390958247923267,159,651,294
regime_gate_lb10_m55,conf_ratio_q80_pressure_nonneg_r20_k5_m1,0.7792481523305844,-0.21497247819298926,1.3250258570588218,0.11509701410595241,105,651,189
regime_gate_lb15_m55,conf_ratio_q80_pressure_nonneg_r20_k5_m1,0.6332122592003437,-0.16337651159944633,1.237807175434439,0.08608965194646134,93,651,165
dd_vol_t10_p10_tv10,conf_ratio_q80_pressure_nonneg_r20_k5_m1,1.7625924299835263,-0.06943749828409007,1.7859195933976402,0.2516846600443283,212,651,371
dd_vol_t8_p5_tv7,conf_ratio_q80_pressure_nonneg_r20_k5_m1,1.7113301265911358,-0.07822860392399567,1.635800531864333,0.20985779548150107,199,651,353
