code,split,Date,actual_date,actual_aligned,base_prediction,actual_return,predicted_return,error,abs_error,actual_abs_return,pred_abs_return,sign_mismatch,feature_sector,feature_exchange,feature_close,feature_adjust,feature_volume_match,feature_volume_ratio_20,feature_intraday_return,feature_gap_open,feature_close_position,feature_momentum_20,feature_volatility_20,feature_bb_width,feature_macd_hist,feature_sector_momentum_rank,feature_alpha_sector,feature_target_next_return,rank_abs_error_in_day
VCB,train,2017-12-07,2017-12-08,-0.0520723611116409,-0.0002078218531096,-0.0520723611116409,-0.0002078218531096,-0.0518645392585313,0.0518645392585313,0.0520723611116409,0.0002078218531096,False,Ngân hàng,HOSE,20120,20975.2265625,2737090,1.2524999410836446,-0.0083785115820601,0.0,0.6851851851851852,0.1044082992211574,0.015639095282967,0.1804506449811339,-64.8724747746428,9.0,-0.0132234424631619,-0.0115545533812395,8.0
STB,train,2017-12-07,2017-12-08,-0.0501930490136146,0.0012881294824182,-0.0501930490136146,0.0012881294824182,-0.0514811784960328,0.0514811784960328,0.0501930490136146,0.0012881294824182,True,Ngân hàng,HOSE,13000,13000.0,5844310,1.2290884397261783,-0.0225563909774436,0.0037735849056603,0.3,0.1659192825112108,0.0271828990743038,0.2434044696713443,78.03463363789302,9.0,-0.0248115283284649,-0.0038461538461538,9.0
SSI,train,2017-12-07,2017-12-08,-0.0514706149697303,-0.00069809978595,-0.0514706149697303,-0.00069809978595,-0.0507725151837803,0.0507725151837803,0.0514706149697303,0.00069809978595,False,Dịch vụ tài chính,HOSE,8290,13730.009765625,5225010,1.1176395156362815,-0.0247058823529411,-0.0046838407494145,0.1875,0.1605994837058273,0.0199802513642114,0.2442763927333973,112.83187732220028,2.0,-0.0263671878846741,0.0036900949035991,10.0
VND,train,2017-12-07,2017-12-08,-0.0505494847893714,-0.0006007607444189,-0.0505494847893714,-0.0006007607444189,-0.0499487240449525,0.0499487240449525,0.0505494847893714,0.0006007607444189,False,Dịch vụ tài chính,HOSE,3220,10281.7158203125,823270,0.792671683990443,-0.0271903323262839,0.006079027355623,0.2857142857142857,0.1544302928609155,0.0221692156852565,0.2253836180649489,34.17132396143262,2.0,-0.0209152998981786,-0.002192909762732,11.0
CMG,train,2017-12-07,2017-12-08,0.0484928414225578,-0.0011190766235813,0.0484928414225578,-0.0011190766235813,0.049611918046139104,0.049611918046139104,0.0484928414225578,0.0011190766235813,True,Công nghệ Thông tin,HOSE,12410,13602.6025390625,588400,1.425038931850492,0.0499153976311337,0.0180878552971577,1.0,0.4691356904858061,0.0354851461768172,0.5210152047471401,233.2046330412909,1.0,0.0811861013355135,0.068627434791926,12.0
CMG,train,2017-12-12,2017-12-13,0.0699453800916671,0.0006946035427972,0.0699453800916671,0.0006946035427972,0.06925077654886991,0.06925077654886991,0.0699453800916671,0.0006946035427972,False,Công nghệ Thông tin,HOSE,14880,16307.8818359375,686540,1.539891866188614,0.0442105263157894,0.0244428468727533,1.0,0.7398374212441756,0.0316772753446481,0.7381122624593138,448.5094813151509,1.0,0.0662614771157703,0.0689252243406313,1.0
NLG,train,2017-12-12,2017-12-13,0.0584192425012588,0.0009901814628392,0.0584192425012588,0.0009901814628392,0.057429061038419604,0.057429061038419604,0.0584192425012588,0.0009901814628392,False,Bất động sản,HOSE,14740,14740.0,772480,0.8689294287301941,-0.0033806626098715,0.0,0.8260869565217391,0.0743440233236152,0.0208808764985418,0.1632816084204944,17.73875753535191,6.0,-0.0129056227143263,-0.0128900949796472,2.0
CTG,train,2017-12-12,2017-12-13,0.0551558472216129,0.0016537363408133,0.0551558472216129,0.0016537363408133,0.053502110880799605,0.053502110880799605,0.0551558472216129,0.0016537363408133,False,Ngân hàng,HOSE,9800,10139.345703125,4351440,1.128324246198222,0.0,0.0,0.7444444444444445,0.0239234232706093,0.0291958136232535,0.2316354972117455,-158.4105088138338,9.0,0.0016315922893042,-0.0257009503317541,3.0
BWE,train,2017-12-12,2017-12-13,-0.0454544909298419,0.0005697558517567,-0.0454544909298419,0.0005697558517567,-0.046024246781598596,0.046024246781598596,0.0454544909298419,0.0005697558517567,True,"Điện, nước & xăng dầu khí đốt",HOSE,15230,18234.798828125,140320,0.6057636477056141,-0.0354654844838505,0.0,0.2911392405063291,-0.1038697032261284,0.0213383598598046,0.1563321106376717,-112.61075596965554,11.0,-0.0354036903004465,0.0,4.0
FTS,train,2017-12-12,2017-12-13,0.0438595861196517,-0.0021646290551871,0.0438595861196517,-0.0021646290551871,0.046024215174838796,0.046024215174838796,0.0438595861196517,0.0021646290551871,True,Dịch vụ tài chính,HOSE,3250,3727.877685546875,154840,2.227192635477723,0.0,0.0,0.7272727272727273,0.0088495581068148,0.0068278796791315,0.0543677738245925,5.594227050275187,2.0,0.0027608727941616,0.0,5.0
MWG,train,2017-12-12,2017-12-13,0.043371807783842,-0.0009305460262112,0.043371807783842,-0.0009305460262112,0.044302353810053194,0.044302353810053194,0.043371807783842,0.0009305460262112,True,Bán lẻ,HOSE,29140,29140.0,788930,1.188294337553734,-0.0061391541609823,0.0010242403550699,0.5955882352941176,-0.0593931568754034,0.0121551542093827,0.1020950407083644,-313.7339676546939,16.0,-0.0051212017753499,-0.0188743994509266,6.0
STB,train,2017-12-12,2017-12-13,0.0416666679084301,0.0008513248176313,0.0416666679084301,0.0008513248176313,0.0408153430907988,0.0408153430907988,0.0416666679084301,0.0008513248176313,False,Ngân hàng,HOSE,12450,12450.0,6713650,1.28387204173165,0.0040322580645162,0.0081300813008129,0.9090909090909092,0.1165919282511209,0.0294538386849106,0.1876863430965336,-60.69385347108096,9.0,0.0150462264356456,-0.036144578313253,7.0
ANV,train,2017-12-12,2017-12-13,0.039603866636753,-0.000157798975124,0.039603866636753,-0.000157798975124,0.039761665611877,0.039761665611877,0.039603866636753,0.000157798975124,True,Thực phẩm và đồ uống,HOSE,3540,4442.2333984375,485330,0.9418415327799976,-0.0056179775280899,0.0,0.8235294117647058,0.0628271358310261,0.0156403427100238,0.1485190913866106,-13.084654816125775,8.0,-0.0067462845787151,-0.0049259735489015,8.0
PLX,train,2017-12-12,2017-12-13,0.0400612950325012,0.0023113135248422,0.0400612950325012,0.0023113135248422,0.037749981507659,0.037749981507659,0.0400612950325012,0.0023113135248422,False,Dầu khí,HOSE,46990,46990.0,778430,1.1230341528300554,-0.0031820110309715,-0.0016941973739941,0.7027863777089783,0.1591021213616181,0.0244443290253603,0.2194607575078771,247.3603992540102,3.0,-0.0722005802658412,-0.0278782719727601,9.0
DXG,train,2017-12-12,2017-12-13,0.0372339822351932,0.0015021361177787,0.0372339822351932,0.0015021361177787,0.0357318461174145,0.0357318461174145,0.0372339822351932,0.0015021361177787,False,Bất động sản,HOSE,9070,10350.9267578125,6927220,1.7216926382890094,-0.0215749730312837,0.0010799136069115,0.5921052631578947,0.0578512503921027,0.023528346219258,0.1738706261114405,-23.15813583401507,6.0,-0.0312429534557829,-0.0208332606087411,10.0
KBC,train,2017-12-12,2017-12-13,0.0357541888952255,0.0020566710736602,0.0357541888952255,0.0020566710736602,0.0336975178215653,0.0336975178215653,0.0357541888952255,0.0020566710736602,False,Bất động sản,HOSE,9340,9340.0,6159520,1.9195047790356292,-0.0291060291060291,0.0041753653444676,0.5064935064935064,0.047085201793722,0.0252083024210417,0.1579285661393339,1.612969102718381,6.0,-0.0362441928987171,-0.0417558886509635,11.0
PNJ,train,2017-12-12,2017-12-13,0.033001571893692,-5.31251571374014e-05,0.033001571893692,-5.31251571374014e-05,0.033054697050829404,0.033054697050829404,0.033001571893692,5.31251571374014e-05,True,Hàng cá nhân & Gia dụng,HOSE,38670,38670.0,349730,0.8784592488398526,-0.0033505154639175,0.0072689511941848,0.8174603174603174,0.0298268974700399,0.0141806824249426,0.0965501351101703,-128.03658586492656,15.0,0.0177008207378631,-0.0126713214378071,12.0
CMG,train,2017-12-14,2017-12-15,-0.0691547095775604,0.0015079582808539,-0.0691547095775604,0.0015079582808539,-0.0706626678584143,0.0706626678584143,0.0691547095775604,0.0015079582808539,True,Công nghệ Thông tin,HOSE,17020,18651.1875,433820,0.9195767767755036,0.0047225501770955,0.0647391577624136,1.0,1.0144031370103708,0.0314522610552186,0.9061575473216892,624.6003540518232,1.0,0.0480075205191479,-0.0694586512588005,1.0
VIX,train,2017-12-12,2017-12-15,-0.0619468949735164,0.003471853910014,-0.0619468949735164,0.003471853910014,-0.0654187488835304,0.0654187488835304,0.0619468949735164,0.003471853910014,True,Dịch vụ tài chính,HOSE,2110,5207.80419921875,1499700,0.969808917831764,-0.0093896713615023,0.009478672985782,0.8695652173913043,0.6842105013825088,0.0471719120514859,0.7356028267777203,81.67040294919241,2.0,0.0027608727941616,-0.0937499619101928,2.0
GAS,train,2017-12-14,2017-12-15,0.0632183700799942,0.0011244940105825,0.0632183700799942,0.0011244940105825,0.062093876069411705,0.062093876069411705,0.0632183700799942,0.0011244940105825,False,"Điện, nước & xăng dầu khí đốt",HOSE,48850,58268.88671875,940650,1.2270790977808477,-0.0091277890466531,0.0,0.2741935483870967,0.0738424013561505,0.0179580521589748,0.1195044167893837,94.16791953362326,12.0,-0.0155312787994813,0.0139859427284674,3.0
SHB,train,2017-12-14,2017-12-15,0.057471327483654,0.0007498390623368,0.057471327483654,0.0007498390623368,0.056721488421317204,0.056721488421317204,0.057471327483654,0.0007498390623368,False,Ngân hàng,HOSE,2690,2971.70703125,7865706,0.4494712977677962,0.018939393939394,0.0,1.0,0.1139240413656261,0.0299794735604346,0.2414875500021465,-24.75180713139235,10.0,0.0004286401029981,-0.0113636811754607,4.0
VIC,train,2017-12-14,2017-12-15,0.0541310273110866,0.0009624894591979,0.0541310273110866,0.0009624894591979,0.0531685378518887,0.0531685378518887,0.0541310273110866,0.0009624894591979,False,Bất động sản,HOSE,26450,26446.283203125,477210,0.2878017610903429,0.0015145778114351,-0.0015122873345935,0.6727272727272727,0.0300429057219751,0.0228078919585361,0.108191301568559,-381.8901881634258,7.0,-0.005482886241107,-0.0249999686126735,5.0
MSN,train,2017-12-14,2017-12-15,0.0530485697090625,0.0008004153496585,0.0530485697090625,0.0008004153496585,0.052248154359404,0.052248154359404,0.0530485697090625,0.0008004153496585,False,Thực phẩm và đồ uống,HOSE,59190,59190.0,694180,0.6525005487009066,0.0279610976033344,-0.0068989306657467,1.0,0.2388028463792382,0.0243844212256019,0.2547712641179641,201.68393560595132,6.0,0.0122272787012877,-0.0190910626795066,6.0
NT2,train,2017-12-14,2017-12-15,0.0513149462640285,0.0010634349891915,0.0513149462640285,0.0010634349891915,0.050251511274837,0.050251511274837,0.0513149462640285,0.0010634349891915,False,"Điện, nước & xăng dầu khí đốt",HOSE,15860,15860.0,41830,0.1381120612804173,0.0153649167733673,0.0083925112976113,1.0,0.0454845088991431,0.0192275557501608,0.1644531660871389,-91.97962394724158,12.0,0.025873897650989,-0.0170239596469105,7.0
HAG,train,2017-12-14,2017-12-15,0.0489130429923534,-0.000115802817163,0.0489130429923534,-0.000115802817163,0.0490288458095164,0.0490288458095164,0.0489130429923534,0.000115802817163,True,Thực phẩm và đồ uống,HOSE,7380,7380.0,1451220,0.437266776815478,0.0068212824010913,0.0013661202185792,0.7,-0.0440414507772021,0.0157025640243015,0.0840173840685421,-23.030706819950225,6.0,-0.0018533256902774,-0.002710027100271,8.0
HDC,train,2017-12-14,2017-12-15,0.0432098880410194,-0.0017791168065741,0.0432098880410194,-0.0017791168065741,0.044989004847593494,0.044989004847593494,0.0432098880410194,0.0017791168065741,True,Bất động sản,HOSE,4080,4347.658203125,238230,0.8216088330795588,0.0,0.0,0.7272727272727273,-0.0795454709915329,0.0074218530959535,0.1065668849016061,-12.802037840702836,7.0,-0.005482886241107,0.0,9.0
HCM,train,2017-12-14,2017-12-15,0.0416666008532047,0.0010662544518709,0.0416666008532047,0.0010662544518709,0.0406003464013338,0.0406003464013338,0.0416666008532047,0.0010662544518709,False,Dịch vụ tài chính,HOSE,7990,25056.3515625,466380,0.8828916319524308,0.0243589743589742,-0.0051020408163264,0.95,0.1531728574728783,0.024124798071653,0.2405921374848655,-91.97738191050551,4.0,0.0073437416807391,0.001897597696193,10.0
VNM,train,2017-12-14,2017-12-15,0.0404828041791915,0.0005203986074775,0.0404828041791915,0.0005203986074775,0.039962405571714,0.039962405571714,0.0404828041791915,0.0005203986074775,False,Thực phẩm và đồ uống,HOSE,95500,95500.0,837490,0.9316785042237524,0.0279870828848223,0.003564869828238,1.0,0.0970706490522688,0.0217869565787049,0.1289276258438549,-241.35964333775792,6.0,0.0242077873196577,-0.0196858638743455,11.0
VCB,train,2017-12-14,2017-12-15,0.0391303747892379,0.0002494289947208,0.0391303747892379,0.0002494289947208,0.0388809457945171,0.0388809457945171,0.0391303747892379,0.0002494289947208,False,Ngân hàng,HOSE,19150,19961.71875,2166840,1.0373989095735003,0.0295698924731182,0.0,0.8805970149253731,0.0134228653757102,0.0209359533955848,0.1438439453446058,-293.67943988078105,10.0,0.0073472746829941,0.0154525263199092,12.0
SAB,train,2017-12-19,2017-12-20,-0.0684112086892128,0.0033416969235986,-0.0684112086892128,0.0033416969235986,-0.0717529056128114,0.0717529056128114,0.0684112086892128,0.0033416969235986,True,Thực phẩm và đồ uống,HOSE,104990,118259.5625,362340,3.138732604825821,-0.0699796261847816,0.0,0.0,-0.0184299261288181,0.0384883527706604,0.1682165652736866,-1691.2676730199055,6.0,-0.0648843593806122,-0.069888838270478,1.0
CMG,train,2017-12-15,2017-12-20,-0.0694823414087295,-0.0004127191496081,-0.0694823414087295,-0.0004127191496081,-0.0690696222591214,0.0690696222591214,0.0694823414087295,0.0004127191496081,False,Công nghệ Thông tin,HOSE,15840,17355.701171875,641630,1.3000975635454777,-0.1224376731301939,0.0605170387779083,0.0,0.92194074917268,0.0370930453575108,0.9091894838565568,551.513843770766,1.0,-0.0801922227336348,-0.0691547119726846,2.0
DCM,train,2017-12-19,2017-12-20,0.0678670331835746,-0.0006442999583669,0.0678670331835746,-0.0006442999583669,0.0685113331419415,0.0685113331419415,0.0678670331835746,0.0006442999583669,True,Hóa chất,HOSE,7280,7280.0,422850,0.4488098340141282,-0.0068212824010913,0.0,0.25,0.0083102493074791,0.0108563101731714,0.0501921524449977,11.3361850684918,14.0,-0.0126095875348035,-0.0082417582417582,3.0
VSC,train,2017-12-19,2017-12-20,-0.0447368137538433,-0.0003523857158143,-0.0447368137538433,-0.0003523857158143,-0.044384428038029,0.044384428038029,0.0447368137538433,0.0003523857158143,False,Hàng & Dịch vụ Công nghiệp,HOSE,7340,25148.931640625,341770,1.36513877266527,-0.0094466936572199,0.0,0.2307692307692307,0.0418795636458497,0.0136590054228541,0.0968130409732693,-15.99495174771164,12.0,-0.0018434097491265,0.0058823013185591,4.0
PVD,train,2017-12-19,2017-12-20,-0.038268506526947,0.0032057564239948,-0.038268506526947,0.0032057564239948,-0.0414742629509418,0.0414742629509418,0.038268506526947,0.0032057564239948,True,Dầu khí,HOSE,15540,15540.0,3619030,0.94871191601387,0.047875927174646,-0.0020188425302826,1.0,0.3431287813310284,0.0311391200542349,0.288489625690903,153.29202217291697,2.0,0.0292041392956781,0.0257400257400257,5.0
MSN,train,2017-12-19,2017-12-20,-0.0382930375635623,0.0024243495427072,-0.0382930375635623,0.0024243495427072,-0.0407173871062695,0.0407173871062695,0.0382930375635623,0.0024243495427072,True,Thực phẩm và đồ uống,HOSE,61550,61550.0,1056800,0.8716257287947432,0.0067059208374222,0.0,0.5752212389380531,0.2180882643973876,0.024198491945059,0.1951201011998645,254.91257306752868,6.0,0.0201862139232167,0.0012997562956944,6.0
DPM,train,2017-12-19,2017-12-20,-0.0385487638413906,-0.0008610625518485,-0.0385487638413906,-0.0008610625518485,-0.0376877012895421,0.0376877012895421,0.0385487638413906,0.0008610625518485,False,Hóa chất,HOSE,6560,9551.873046875,1257610,1.829374641339378,0.0123456790123457,0.0093457943925232,0.7222222222222222,0.0817307926256067,0.0114934753816057,0.0695334617540072,52.26300441436202,14.0,0.0267886032051873,-0.0200000654321929,7.0
TCH,train,2017-12-19,2017-12-20,-0.0322580337524414,0.0050231483764946,-0.0322580337524414,0.0050231483764946,-0.037281182128936,0.037281182128936,0.0322580337524414,0.0050231483764946,True,Bất động sản,HOSE,10530,18266.11328125,4833950,1.4864108387960933,-0.046195652173913,-0.015165031222123,0.1290322580645161,0.2183287925136792,0.0329546744768701,0.4779776162928306,189.1168660612277,11.0,-0.0546088233598013,0.0287611002699885,8.0
VCG,train,2017-12-19,2017-12-20,-0.0256409831345081,0.0068628992885351,-0.0256409831345081,0.0068628992885351,-0.0325038824230432,0.0325038824230432,0.0256409831345081,0.0068628992885351,True,Xây dựng và Vật liệu,HOSE,12310,13874.2197265625,1443284,0.4661697149178934,0.0,0.0048979591836735,0.0,-0.0873015485524679,0.0394247077165543,0.3631342130240453,-364.53492011702247,13.0,0.005338790178608,0.0173912510986506,9.0
HT1,train,2017-12-19,2017-12-20,-0.0300945825874805,0.0013819236773997,-0.0300945825874805,0.0013819236773997,-0.0314765062648802,0.0314765062648802,0.0300945825874805,0.0013819236773997,True,Xây dựng và Vật liệu,HOSE,11520,11520.0,688330,0.8409487413807427,0.0276538804638715,0.0,0.7948717948717948,0.1876288659793814,0.026532044861046,0.245441523027401,-50.88921331662823,13.0,0.0315366971437069,0.0095486111111111,10.0
HCM,train,2017-12-19,2017-12-20,0.0284191276878118,0.0014528448227792,0.0284191276878118,0.0014528448227792,0.0269662828650326,0.0269662828650326,0.0284191276878118,0.0014528448227792,False,Dịch vụ tài chính,HOSE,8260,25912.166015625,294920,0.5704934269067387,-0.0270906949352178,0.0192076830732292,0.0,0.1951755085317885,0.0252477359240346,0.1685447246349115,-75.59243252979127,5.0,-0.0082863591910562,0.0330275150525412,11.0
PAN,train,2017-12-19,2017-12-20,0.0244145486503839,-0.0019841582980006,0.0244145486503839,-0.0019841582980006,0.0263987069483845,0.0263987069483845,0.0244145486503839,0.0019841582980006,True,Thực phẩm và đồ uống,HOSE,20380,20380.0,1380,0.1193719994809913,-0.0014698677119059,-0.004390243902439,0.6666666666666666,0.0029527559055118,0.0117314877222556,0.0704736681655143,-54.39498799056593,6.0,0.0062311257298749,-0.0152109911678115,12.0
KDC,train,2017-12-28,2017-12-29,0.0632912293076515,-0.0016966214170679,0.0632912293076515,-0.0016966214170679,0.06498785072471941,0.06498785072471941,0.0632912293076515,0.0016966214170679,True,Thực phẩm và đồ uống,HOSE,30480,33848.96875,520470,1.678970688095073,0.0129611166500498,0.0,1.0,0.0181818010908281,0.0126702278124624,0.0737479977809552,-30.28448069332245,9.0,0.0065323166882247,0.0076530211869452,1.0
BSI,train,2017-12-28,2017-12-29,0.0647482275962829,0.0006480046431533,0.0647482275962829,0.0006480046431533,0.0641002229531296,0.0641002229531296,0.0647482275962829,0.0006480046431533,False,Dịch vụ tài chính,HOSE,7230,9075.3173828125,171020,1.692563488450347,0.0524017467248907,0.0147710487444607,1.0,-0.0110293276462697,0.0330225047295787,0.2337280757851285,110.13080647866198,7.0,0.0390556740857623,0.0334572062680744,2.0
PHR,train,2017-12-28,2017-12-29,0.0620300769805908,-0.0001216289165313,0.0620300769805908,-0.0001216289165313,0.0621517058971221,0.0621517058971221,0.0620300769805908,0.0001216289165313,True,Hóa chất,HOSE,16120,16120.0,863520,2.419562275316553,0.0274059910771191,-0.0069620253164557,1.0,0.0274059910771191,0.0205856524625365,0.0944499362933415,19.501820330543993,8.0,0.0029722149690757,-0.009925558312655,3.0
BID,train,2017-12-28,2017-12-29,0.0588234849274158,-0.0016810010420158,0.0588234849274158,-0.0016810010420158,0.0605044859694316,0.0605044859694316,0.0588234849274158,0.0016810010420158,True,Ngân hàng,HOSE,13500,14273.1064453125,1382650,1.0498373782804808,0.0150375939849625,0.0,0.5128205128205128,-0.0350877459375169,0.0146780261385792,0.0838502297418615,-36.48194150271395,11.0,-0.002283997877148,0.0303030427429864,4.0
NKG,train,2017-12-28,2017-12-29,0.0567010976374149,-0.0007555983029305,0.0567010976374149,-0.0007555983029305,0.0574566959403454,0.0574566959403454,0.0567010976374149,0.0007555983029305,True,Tài nguyên Cơ bản,HOSE,14150,15997.0234375,512010,0.8569011411457649,0.0049715909090908,0.0,0.6363636363636364,0.0038910467683082,0.0138082531991136,0.0589273649960749,-21.03284094588531,6.0,0.0019320917704515,0.0025839768042785,5.0
VPB,train,2017-12-28,2017-12-29,0.0556227341294288,-0.0002032080228673,0.0556227341294288,-0.0002032080228673,0.0558259421522961,0.0558259421522961,0.0556227341294288,0.0002032080228673,True,Ngân hàng,HOSE,8170,8170.0,1336360,0.8550881636105713,0.0075225058576888,0.0087075506903844,0.5041322314049587,-0.0156626506024096,0.014455529925447,0.1049686760556314,22.8973848535823,11.0,-0.0001375624207605,0.0122399020807832,6.0
PAN,train,2017-12-28,2017-12-29,0.0513055436313152,-0.0015100979944691,0.0513055436313152,-0.0015100979944691,0.052815641625784296,0.052815641625784296,0.0513055436313152,0.0015100979944691,True,Thực phẩm và đồ uống,HOSE,21800,21800.0,163740,7.678131814025463,0.0,0.0696761530912659,1.0,0.0420650095602295,0.0208027885268857,0.0925681534382144,65.04530911588665,9.0,0.0695947245145068,0.0013761467889907,7.0
SHB,train,2017-12-28,2017-12-29,0.0537634938955307,0.0011982832802459,0.0537634938955307,0.0011982832802459,0.0525652106152848,0.0525652106152848,0.0537634938955307,0.0011982832802459,False,Ngân hàng,HOSE,2820,3106.78466796875,7933861,0.5809770097752998,-0.0105263157894737,0.0106382978723404,0.5,-0.0212766775649648,0.0257572469763906,0.1193180833078279,-6.702933561119018,11.0,-0.0180626774848231,0.0108696079255723,8.0
ACB,train,2017-12-28,2017-12-29,0.0514904744923114,-0.0005992498481646,0.0514904744923114,-0.0005992498481646,0.052089724340476,0.052089724340476,0.0514904744923114,0.0005992498481646,True,Ngân hàng,HOSE,6460,6606.43359375,5694848,1.822940505204234,0.0046656298600311,0.0046874999999999,0.375,0.0544412982603557,0.0222801871560435,0.0964793520526081,11.148673366448634,11.0,-0.0090216408817094,0.0027173736302266,9.0
FPT,train,2017-12-28,2017-12-29,0.0472854934632778,-0.0008161236764863,0.0472854934632778,-0.0008161236764863,0.0481016171397641,0.0481016171397641,0.0472854934632778,0.0008161236764863,True,Công nghệ Thông tin,HOSE,14960,17773.697265625,1916250,0.9094828987551534,0.0080862533692722,0.0,0.6206896551724138,-0.0205479577378001,0.015400396886585,0.0964032340691125,0.8775785317860993,14.0,0.0648454113721046,-0.0017482162073895,10.0
CII,train,2017-12-28,2017-12-29,0.0484329760074615,0.0010111265582963,0.0484329760074615,0.0010111265582963,0.0474218494491652,0.0474218494491652,0.0484329760074615,0.0010111265582963,False,Xây dựng và Vật liệu,HOSE,25580,26655.806640625,304470,0.2785340256660775,0.0039246467817897,0.0,0.8181818181818182,0.0576632105014187,0.0192142197958606,0.0769550002448152,-34.90589221284756,16.0,-0.0110023575920929,0.0071735513185924,11.0
MBB,train,2017-12-28,2017-12-29,0.0452756769955158,0.000343374122167,0.0452756769955158,0.000343374122167,0.0449323028733488,0.0449323028733488,0.0452756769955158,0.000343374122167,False,Ngân hàng,HOSE,5550,5863.375,10502260,2.138326248343281,0.0164835164835164,0.0055248618784531,1.0,0.0019531432523105,0.0184138782866795,0.1010373065516212,11.480753584912163,11.0,0.0060409465867859,-0.0097465963235764,12.0
