n,rel_score,absE_robust,base_robust,absE_q90,DA,pred_actual_q90_ratio,market,model,fold_id,test_start,test_end,alpha_rel_score,alpha_absE_robust,selected_from_train
546,0.007260559392129884,0.02944527450017631,0.029660627245903015,0.03498328640125692,0.5494505494505495,0.05452917833769287,JP,seed62_raw,7,2020-11-09,2020-12-08,-0.0064345851697573675,0.02424262693239143,
545,0.0064076556545110686,0.023457523703109474,0.023608800768852235,0.027238124411087482,0.4917431192660551,0.04845963735216808,JP,seed62_raw,8,2020-12-09,2021-01-08,-0.005616304518693882,0.020657972566550598,
546,0.005379643167033876,0.025449457549257204,0.025587107054889202,0.029639299405971542,0.5164835164835165,0.047076734730802344,JP,seed62_raw,9,2021-01-12,2021-02-09,0.00824500879858625,0.022755469457479194,
545,-0.013131470879670815,0.030337942113692406,0.0299447238445282,0.03628154374891892,0.4990825688073395,0.056386852177980076,JP,seed62_raw,10,2021-02-10,2021-03-12,-0.007155516923549987,0.025547242979519075,
546,0.006427116232960661,0.025604528389521874,0.025770156178623438,0.02997147796850186,0.5421245421245421,0.05491197667540196,JP,seed62_raw,11,2021-03-15,2021-04-12,0.007193500514349971,0.020300454867538065,
546,0.004413804380212882,0.027310856803978822,0.027431936003267765,0.03167560221572785,0.5677655677655677,0.03863923853243977,JP,seed62_raw,12,2021-04-13,2021-05-17,-0.004678958767680097,0.02081586348504061,
546,-0.006425669484519725,0.019503229852489312,0.01937870867550373,0.023765547870425507,0.4816849816849817,0.061350580742880106,JP,seed62_raw,13,2021-05-18,2021-06-15,0.0031034961513396464,0.017619515077967662,
546,-0.0037291734279851774,0.022054777913581347,0.021972837392240763,0.025550157159159426,0.5018315018315018,0.03183424771986231,JP,seed62_raw,14,2021-06-16,2021-07-14,-0.01785792843479994,0.015221753226796864,
546,0.006562193707281838,0.021764324391369883,0.021908089518547058,0.02559800311064464,0.5018315018315018,0.04277280877807762,JP,seed62_raw,15,2021-07-15,2021-08-17,-0.005473498609941618,0.016950430570432218,
546,-0.0173528994165828,0.022015272224962246,0.02163975965231657,0.024276840907987207,0.4175824175824176,0.06560386534033102,JP,seed62_raw,16,2021-08-18,2021-09-15,-0.005439740661028258,0.017269858275540173,
546,0.008150754574128505,0.026881621161010116,0.02710252720862627,0.030587710280087776,0.5073260073260073,0.046076948816034705,JP,seed62_raw,17,2021-09-16,2021-10-18,0.003691611897504554,0.020275159520679154,
546,0.019993257064077508,0.021319503743143287,0.02175444597378373,0.02526208663766738,0.5146520146520146,0.04676807815287147,JP,seed62_raw,18,2021-10-19,2021-11-17,0.02091147767111845,0.01729765512573067,
546,0.008297958279379958,0.02714585865032859,0.027372998651117086,0.029954681765957503,0.5256410256410257,0.047776983202102156,JP,seed62_raw,19,2021-11-18,2021-12-17,-0.01914158197936877,0.01930946072388906,
546,0.0030146240735349217,0.023298938733205432,0.02336938865482807,0.027389266877435148,0.5128205128205128,0.05816645977780708,JP,seed62_raw,20,2021-12-20,2022-01-20,-0.021962700554731374,0.019145131023833528,
546,0.011347305198918245,0.02955614629536285,0.029895378276705742,0.03492716140317498,0.4926739926739927,0.08148883743201044,JP,seed62_raw,21,2022-01-21,2022-02-21,-0.03748901427949236,0.023822038390790112,
546,-0.008057724489564988,0.03653117102658143,0.03623916581273079,0.04267961268487852,0.5091575091575091,0.07092893348112195,JP,seed62_raw,22,2022-02-22,2022-03-24,0.03275944132978481,0.024752086959779263,
546,-0.008204985140345178,0.024889760308724362,0.02468720218166709,0.02849332502228208,0.5018315018315018,0.06139494417863617,JP,seed62_raw,23,2022-03-25,2022-04-22,1.7300993431890177e-05,0.019715215310498024,
544,0.023168571291913742,0.028594547591774242,0.02927275551483035,0.0348459501954494,0.5018382352941176,0.06644125608788502,JP,seed62_raw,24,2022-04-25,2022-05-27,-0.028258771466084465,0.023777825635625048,
546,-0.017533505278815698,0.025488311013759812,0.025049112271517515,0.029862379655241966,0.5146520146520146,0.0639641524102052,JP,seed62_raw,25,2022-05-30,2022-06-27,-0.011680916571288558,0.01998686761362478,
546,-0.009059202827223167,0.02372883582575014,0.023515801411122084,0.027933888835832477,0.521978021978022,0.07030222508269762,JP,seed62_raw,26,2022-06-28,2022-07-27,0.0037031285423163585,0.017677869342151098,
546,0.01729344855820436,0.02356888760550646,0.02398364758118987,0.028699049798888154,0.5256410256410257,0.03293175118545344,JP,seed62_raw,27,2022-07-28,2022-08-26,-0.006834594335892508,0.018337883697313373,
546,0.00939857042478942,0.022731642708095023,0.0229473146609962,0.026429318906593835,0.48717948717948717,0.04071692879824149,JP,seed62_raw,28,2022-08-29,2022-09-28,-0.003800503650157605,0.015289521437807707,
546,0.007130938409101395,0.02524281755904667,0.025424115359783173,0.030254655110184103,0.5036630036630036,0.0510050225510508,JP,seed62_raw,29,2022-09-29,2022-10-28,0.0010996116242769638,0.01761794008052675,
286,-0.0039063296350385635,0.025865940071525984,0.02576529234647751,0.03150377456040587,0.527972027972028,0.05456415327075811,JP,seed62_raw,30,2022-10-31,2022-11-15,-0.00011169542641664698,0.023729561937216204,
546,0.01702839419074209,0.035780668680672534,0.0364005109295249,0.03895994374761358,0.5604395604395604,0.09532746426474696,JP,seed62_train_cal,0,2020-04-01,2020-04-30,0.02367535865717385,0.026194574049441144,
545,-0.012513954449611786,0.0322452774271369,0.031846748664975166,0.03581443149596453,0.47706422018348627,0.060814878484194,JP,seed62_train_cal,1,2020-05-01,2020-06-03,-0.016143111018073197,0.025534217630047353,
546,0.0026360406346938037,0.02909012966847513,0.029167015105485916,0.03541255634627305,0.5439560439560439,0.04984777737660324,JP,seed62_train_cal,2,2020-06-04,2020-07-02,0.009987676100652099,0.021136175841093063,
545,0.001156703558815253,0.026651187861489234,0.026682051084935668,0.029549552127718925,0.5284403669724771,0.058570489487055885,JP,seed62_train_cal,3,2020-07-03,2020-08-04,-0.023881061054861874,0.021191829751478507,
546,0.005110949037553603,0.023443845566362143,0.023564281407743692,0.028106618265155703,0.5402930402930403,0.06578173395206771,JP,seed62_train_cal,4,2020-08-05,2020-09-03,-0.011355666306059664,0.01999166041787248,
546,0.002974878792499802,0.022603493946007802,0.02267093723639846,0.025206534963217564,0.5091575091575091,0.04260693845379556,JP,seed62_train_cal,5,2020-09-04,2020-10-07,0.0013263454877482372,0.01824751332605956,
546,0.006669132221000518,0.02518267001141794,0.025351744145154953,0.03024020050361287,0.532967032967033,0.033332231938520855,JP,seed62_train_cal,6,2020-10-08,2020-11-06,-0.0029090466212473576,0.019757760819629766,
546,0.005312023962264489,0.029503069283236982,0.029660627245903015,0.035043851123191416,0.5494505494505495,0.04907626033845535,JP,seed62_train_cal,7,2020-11-09,2020-12-08,-0.009376852304345151,0.024313499183335807,
545,0.004466890918555011,0.023503342831099873,0.023608800768852235,0.02723625275830273,0.4917431192660551,0.043613670965530656,JP,seed62_train_cal,8,2020-12-09,2021-01-08,-0.0047004330324198484,0.020639158185804266,
546,0.004945286637145774,0.02546057147628744,0.025587107054889202,0.029620401946885977,0.5164835164835165,0.042369060082231666,JP,seed62_train_cal,9,2021-01-12,2021-02-09,0.008982590698236148,0.022738545900210738,
545,-0.009636148498603392,0.03023327565024374,0.0299447238445282,0.03609519436431583,0.4990825688073395,0.05074816516776859,JP,seed62_train_cal,10,2021-02-10,2021-03-12,-0.011121033374274392,0.02564783123089001,
546,0.004446774354267546,0.025655562109022867,0.025770156178623438,0.030014488569577225,0.5421245421245421,0.049420779007861765,JP,seed62_train_cal,11,2021-03-15,2021-04-12,0.008968270242239229,0.02026416518492624,
546,0.004576067671370865,0.027306405607760098,0.027431936003267765,0.03164843201830081,0.5677655677655677,0.03477531230544362,JP,seed62_train_cal,12,2021-04-13,2021-05-17,-0.004016420831417067,0.020802136414204142,
546,-0.006042238043866499,0.019495799446303863,0.01937870867550373,0.023701125421212055,0.4816849816849817,0.05521551964768671,JP,seed62_train_cal,13,2021-05-18,2021-06-15,0.006109234924055018,0.017566390546562616,
546,-0.0024018809042947176,0.02202561353078636,0.021972837392240763,0.025510353760182625,0.5018315018315018,0.028650822376142467,JP,seed62_train_cal,14,2021-06-16,2021-07-14,-0.01676788419661568,0.01520545194944134,
546,0.00817993734715372,0.02172888271888951,0.021908089518547058,0.025537726429320173,0.5018315018315018,0.038495526549949276,JP,seed62_train_cal,15,2021-07-15,2021-08-17,-0.005641816895214813,0.016953268106590258,
546,-0.011858233741268487,0.02189636898037861,0.02163975965231657,0.024216583842644468,0.4175824175824176,0.0590434753653118,JP,seed62_train_cal,16,2021-08-18,2021-09-15,-0.006456368034424953,0.017287320297327824,
