n,rel_score,absE_robust,base_robust,absE_median,absE_q90,DA,pred_actual_q90_ratio,model,Date
87,0.0,0.060282577946782115,0.060282577946782115,0.02761692740023136,0.06533130109310151,0.034482758620689655,0.0,zero,2021-02-01
91,0.0,0.07845406234264374,0.07845406234264374,0.04411764442920685,0.06867283582687378,0.01098901098901099,0.0,zero,2021-02-02
90,0.0,0.026554549019783748,0.026554549019783748,0.009839933831244707,0.03342923037707808,0.16666666666666666,0.0,zero,2021-02-03
91,0.0,0.03645834606140852,0.03645834606140852,0.012383916415274143,0.04814885929226875,0.054945054945054944,0.0,zero,2021-02-04
92,0.0,0.05917337499558926,0.05917337499558926,0.031628516502678394,0.05508971698582173,0.021739130434782608,0.0,zero,2021-02-05
92,0.0,0.04826354812830687,0.04826354812830687,0.025170570239424706,0.046185955777764326,0.010869565217391304,0.0,zero,2021-02-08
92,0.0,0.07407899275422096,0.07407899275422096,0.03988061845302582,0.06839674860239028,0.0,0.0,zero,2021-02-09
92,0.0,0.03270847927778961,0.03270847927778961,0.012419899925589561,0.04057715870440009,0.08695652173913043,0.0,zero,2021-02-17
91,0.0,0.025934911333024502,0.025934911333024502,0.009090925566852093,0.03368797153234482,0.08791208791208792,0.0,zero,2021-02-18
92,0.0,0.021686256397515542,0.021686256397515542,0.008737037423998117,0.025898437947034853,0.09782608695652174,0.0,zero,2021-02-19
92,0.0,0.02050191080197692,0.02050191080197692,0.009091612417250872,0.022820596769452094,0.09782608695652174,0.0,zero,2021-02-22
92,0.0,0.03078668862581253,0.03078668862581253,0.015081381890922785,0.03141061346977949,0.021739130434782608,0.0,zero,2021-02-23
92,0.0,0.020122123695909978,0.020122123695909978,0.008358779828995466,0.023526687733829023,0.08695652173913043,0.0,zero,2021-02-24
92,0.0,0.018205862957984213,0.018205862957984213,0.007393116131424904,0.021625493653118617,0.08695652173913043,0.0,zero,2021-02-25
92,0.0,0.04655172154307366,0.04655172154307366,0.01895604282617569,0.05519135743379593,0.05434782608695652,0.0,zero,2021-02-26
92,0.0,0.021641932707279925,0.021641932707279925,0.008286476600915194,0.02671091221272946,0.09782608695652174,0.0,zero,2021-03-01
92,0.0,0.021810475969687104,0.021810475969687104,0.007777434075251222,0.02806608378887177,0.13043478260869565,0.0,zero,2021-03-02
91,0.0,0.04027130454778671,0.04027130454778671,0.02316604182124138,0.03421052545309067,0.04395604395604396,0.0,zero,2021-03-03
91,0.0,0.02263064496219158,0.02263064496219158,0.008971704170107841,0.02731788158416748,0.07692307692307693,0.0,zero,2021-03-04
92,0.0,0.02448272211477161,0.02448272211477161,0.008958702441304922,0.031048039346933377,0.09782608695652174,0.0,zero,2021-03-05
92,0.0,0.030810636561363937,0.030810636561363937,0.010753992479294538,0.0401132881641388,0.06521739130434782,0.0,zero,2021-03-08
92,0.0,0.020785294845700263,0.020785294845700263,0.007175803650170565,0.0272189823910594,0.11956521739130435,0.0,zero,2021-03-09
92,0.0,0.024545436538755894,0.024545436538755894,0.008538993075489998,0.03201288692653179,0.08695652173913043,0.0,zero,2021-03-10
92,0.0,0.01846228097565472,0.01846228097565472,0.00686636078171432,0.023191840387880802,0.11956521739130435,0.0,zero,2021-03-11
92,0.0,0.019941895455121997,0.019941895455121997,0.006457629147917032,0.026968532614409926,0.10869565217391304,0.0,zero,2021-03-12
92,0.0,0.021514013223350052,0.021514013223350052,0.008081196341663599,0.02686563376337291,0.05434782608695652,0.0,zero,2021-03-15
92,0.0,0.021232163440436127,0.021232163440436127,0.006829521618783474,0.028805283643305306,0.08695652173913043,0.0,zero,2021-03-16
92,0.0,0.023968782974407084,0.023968782974407084,0.0072277511935681105,0.03348206356167795,0.13043478260869565,0.0,zero,2021-03-17
92,0.0,0.02600918719545007,0.02600918719545007,0.009794288780540228,0.03242979682981968,0.11956521739130435,0.0,zero,2021-03-18
92,0.0,0.0207808043807745,0.0207808043807745,0.009792157914489508,0.021977292932569982,0.06521739130434782,0.0,zero,2021-03-19
92,0.0,0.031153874751180418,0.031153874751180418,0.014969171956181526,0.032369405589997784,0.03260869565217391,0.0,zero,2021-03-22
92,0.0,0.045779828354716307,0.045779828354716307,0.022871658205986023,0.04581634029746057,0.021739130434782608,0.0,zero,2021-03-23
92,0.0,0.016910130484029652,0.016910130484029652,0.007789474679157138,0.01824131160974503,0.06521739130434782,0.0,zero,2021-03-24
92,0.0,0.022428441792726517,0.022428441792726517,0.010335906408727169,0.0241850707679987,0.03260869565217391,0.0,zero,2021-03-25
91,0.0,0.03454486560076475,0.03454486560076475,0.015378220938146114,0.038333289325237274,0.01098901098901099,0.0,zero,2021-03-26
91,0.0,0.023565379437059164,0.023565379437059164,0.007692371960729361,0.03174601495265961,0.13186813186813187,0.0,zero,2021-03-29
91,0.0,0.020799770019948483,0.020799770019948483,0.006821282207965851,0.027956975623965263,0.07692307692307693,0.0,zero,2021-03-30
89,0.0,0.043137061223387715,0.043137061223387715,0.021596157923340797,0.04308180660009384,0.02247191011235955,0.0,zero,2021-03-31
89,0.0,0.016271488089114428,0.016271488089114428,0.006097570527344942,0.020347835123538972,0.0898876404494382,0.0,zero,2021-04-01
91,0.0,0.019299020525068045,0.019299020525068045,0.0068336534313857555,0.024930734187364578,0.10989010989010989,0.0,zero,2021-04-02
90,0.0,0.01989871812984348,0.01989871812984348,0.008451844565570354,0.022893747128546246,0.1,0.0,zero,2021-04-05
90,0.0,0.022230162192136055,0.022230162192136055,0.008648497983813286,0.027163328416645538,0.16666666666666666,0.0,zero,2021-04-06
92,0.0,0.016974910721182825,0.016974910721182825,0.007552074268460274,0.0188456729054451,0.09782608695652174,0.0,zero,2021-04-07
92,0.0,0.020410003699362283,0.020410003699362283,0.007981337606906891,0.024857332184910784,0.10869565217391304,0.0,zero,2021-04-08
92,0.0,0.027768993936479098,0.027768993936479098,0.010146578773856163,0.03524483032524587,0.08695652173913043,0.0,zero,2021-04-09
93,0.0,0.03869115598499774,0.03869115598499774,0.02024916186928749,0.0368839882314205,0.06451612903225806,0.0,zero,2021-04-12
91,0.0,0.0197638850659132,0.0197638850659132,0.008018401451408863,0.023490967229008675,0.06593406593406594,0.0,zero,2021-04-13
90,0.0,0.03351672748103738,0.03351672748103738,0.01916693150997162,0.028699591942131522,0.03333333333333333,0.0,zero,2021-04-14
91,0.0,0.03485388122498989,0.03485388122498989,0.017612524330615997,0.03448271378874779,0.06593406593406594,0.0,zero,2021-04-15
91,0.0,0.033133599907159805,0.033133599907159805,0.01416810229420662,0.03793099522590637,0.06593406593406594,0.0,zero,2021-04-16
91,0.0,0.02762572094798088,0.02762572094798088,0.011764708906412125,0.03172202408313751,0.10989010989010989,0.0,zero,2021-04-19
92,0.0,0.07137170545756817,0.07137170545756817,0.03691763058304787,0.06890814974904061,0.043478260869565216,0.0,zero,2021-04-20
91,0.0,0.04699953272938728,0.04699953272938728,0.022351644933223724,0.04929577559232712,0.10989010989010989,0.0,zero,2021-04-22
91,0.0,0.04836689680814743,0.04836689680814743,0.022662945091724396,0.05140790343284607,0.054945054945054944,0.0,zero,2021-04-23
93,0.0,0.020409140270203352,0.020409140270203352,0.007246379274874926,0.02632552199065685,0.12903225806451613,0.0,zero,2021-04-26
93,0.0,0.026174586825072763,0.026174586825072763,0.009433907456696033,0.03348135873675346,0.0967741935483871,0.0,zero,2021-04-27
93,0.0,0.023751298151910304,0.023751298151910304,0.009852186776697636,0.027798222750425337,0.11827956989247312,0.0,zero,2021-04-28
91,0.0,0.045030223205685616,0.045030223205685616,0.01942567527294159,0.05120909586548805,0.04395604395604396,0.0,zero,2021-04-29
91,0.0,0.037964859046041965,0.037964859046041965,0.010993941687047482,0.05394183471798897,0.054945054945054944,0.0,zero,2021-05-04
92,0.0,0.022620502766221764,0.022620502766221764,0.008955001831054688,0.027331001870334153,0.11956521739130435,0.0,zero,2021-05-05
93,0.0,0.029704886861145495,0.029704886861145495,0.01300728414207697,0.03339520543813705,0.053763440860215055,0.0,zero,2021-05-06
93,0.0,0.04508455153554677,0.04508455153554677,0.015503873117268085,0.05916135683655736,0.06451612903225806,0.0,zero,2021-05-07
92,0.0,0.028705989010632038,0.028705989010632038,0.012660857290029526,0.032090263441205025,0.043478260869565216,0.0,zero,2021-05-10
91,0.0,0.035226523876190186,0.035226523876190186,0.011290360242128372,0.04787232726812363,0.06593406593406594,0.0,zero,2021-05-11
92,0.0,0.029535669274628164,0.029535669274628164,0.013273767195641994,0.03252380415797234,0.08695652173913043,0.0,zero,2021-05-12
91,0.0,0.02565806731581688,0.02565806731581688,0.01075258944183588,0.029810955747961998,0.06593406593406594,0.0,zero,2021-05-13
91,0.0,0.0331088425591588,0.0331088425591588,0.014855687506496906,0.03650631010532379,0.02197802197802198,0.0,zero,2021-05-14
91,0.0,0.02904716692864895,0.02904716692864895,0.012345714494585991,0.033402904868125916,0.04395604395604396,0.0,zero,2021-05-17
92,0.0,0.029522784426808366,0.029522784426808366,0.011674745939671993,0.035696076974272746,0.09782608695652174,0.0,zero,2021-05-18
92,0.0,0.04043822418898345,0.04043822418898345,0.012916645966470242,0.055043156445026414,0.06521739130434782,0.0,zero,2021-05-19
91,0.0,0.03837292268872261,0.03837292268872261,0.016483528539538383,0.043778788298368454,0.03296703296703297,0.0,zero,2021-05-20
90,0.0,0.04098903862759471,0.04098903862759471,0.015410447958856821,0.05115718133747578,0.05555555555555555,0.0,zero,2021-05-21
91,0.0,0.02700646687299013,0.02700646687299013,0.01097565982490778,0.0320616140961647,0.13186813186813187,0.0,zero,2021-05-24
92,0.0,0.02214849516749383,0.02214849516749383,0.008755849674344063,0.02678529098629953,0.06521739130434782,0.0,zero,2021-05-25
92,0.0,0.03435330912470817,0.03435330912470817,0.01633332669734955,0.036039964854717256,0.043478260869565216,0.0,zero,2021-05-26
92,0.0,0.03844889281317593,0.03844889281317593,0.014805240090936422,0.047287305444479004,0.043478260869565216,0.0,zero,2021-05-27
91,0.0,0.04940164461731911,0.04940164461731911,0.01830117404460907,0.062200941145420074,0.03296703296703297,0.0,zero,2021-05-28
89,0.0,0.03185816276818514,0.03185816276818514,0.013317159377038479,0.03708200678229333,0.02247191011235955,0.0,zero,2021-05-31
89,0.0,0.03169668354094028,0.03169668354094028,0.01208941638469696,0.03921453431248665,0.0449438202247191,0.0,zero,2021-06-01
91,0.0,0.04597041755914688,0.04597041755914688,0.01444866880774498,0.0630434975028038,0.054945054945054944,0.0,zero,2021-06-02
89,0.0,0.03468861896544695,0.03468861896544695,0.012718635611236095,0.04393996670842171,0.07865168539325842,0.0,zero,2021-06-03
90,0.0,0.042550719343125834,0.042550719343125834,0.01822500489652157,0.048651428893208525,0.044444444444444446,0.0,zero,2021-06-04
89,0.0,0.0635878924280405,0.0635878924280405,0.029126228764653206,0.0689233273267746,0.033707865168539325,0.0,zero,2021-06-07
88,0.0,0.03316618334501981,0.03316618334501981,0.009506229311227798,0.04731990806758403,0.056818181818181816,0.0,zero,2021-06-08
89,0.0,0.041294667869806304,0.041294667869806304,0.01810573600232601,0.04637786373496058,0.12359550561797752,0.0,zero,2021-06-09
89,0.0,0.04104782324284316,0.04104782324284316,0.015503841452300549,0.051087963581085215,0.011235955056179775,0.0,zero,2021-06-10
90,0.0,0.03532444080337882,0.03532444080337882,0.011843397747725248,0.04696208611130715,0.05555555555555555,0.0,zero,2021-06-11
90,0.0,0.03582628937438131,0.03582628937438131,0.012165012303739786,0.047322554141283044,0.1,0.0,zero,2021-06-14
91,0.0,0.03188412543386221,0.03188412543386221,0.012786884792149067,0.038194481283426285,0.06593406593406594,0.0,zero,2021-06-15
93,0.0,0.03410600069910287,0.03410600069910287,0.00986186508089304,0.04848827123641967,0.0967741935483871,0.0,zero,2021-06-16
93,0.0,0.02649550102651119,0.02649550102651119,0.010522359982132912,0.03194628208875656,0.08602150537634409,0.0,zero,2021-06-17
92,0.0,0.03029388478025794,0.03029388478025794,0.015404504258185625,0.02977876104414463,0.07608695652173914,0.0,zero,2021-06-18
93,0.0,0.020316075440496205,0.020316075440496205,0.007376671303063631,0.02587880827486515,0.07526881720430108,0.0,zero,2021-06-21
93,0.0,0.029519193060696124,0.029519193060696124,0.014900662004947662,0.029237062111496924,0.021505376344086023,0.0,zero,2021-06-22
93,0.0,0.021325904130935665,0.021325904130935665,0.009259295649826527,0.02413321696221828,0.10752688172043011,0.0,zero,2021-06-23
93,0.0,0.025420497450977565,0.025420497450977565,0.007490676362067461,0.03585964217782021,0.11827956989247312,0.0,zero,2021-06-24
93,0.0,0.02643785234540701,0.02643785234540701,0.010395537130534649,0.03208463042974472,0.07526881720430108,0.0,zero,2021-06-25
93,0.0,0.0209190484136343,0.0209190484136343,0.009191093035042286,0.023455910757184027,0.06451612903225806,0.0,zero,2021-06-28
93,0.0,0.021616175957024093,0.021616175957024093,0.008695736527442932,0.025840878859162326,0.10752688172043011,0.0,zero,2021-06-29
93,0.0,0.02940495517104864,0.02940495517104864,0.008791242726147175,0.04122742488980293,0.03225806451612903,0.0,zero,2021-06-30
91,0.0,0.024101640097796917,0.024101640097796917,0.008264518342912197,0.03167424350976944,0.08791208791208792,0.0,zero,2021-07-01
91,0.0,0.041619082912802696,0.041619082912802696,0.018478594720363617,0.04628097638487816,0.02197802197802198,0.0,zero,2021-07-02
92,0.0,0.07924389913678169,0.07924389913678169,0.044382352381944656,0.06972309350967407,0.010869565217391304,0.0,zero,2021-07-05
90,0.0,0.045778991840779805,0.045778991840779805,0.018036077730357647,0.055485828220844316,0.03333333333333333,0.0,zero,2021-07-06
90,0.0,0.030774531420320283,0.030774531420320283,0.013191623147577047,0.03516581654548647,0.12222222222222222,0.0,zero,2021-07-07
93,0.0,0.04411056861281395,0.04411056861281395,0.017865117639303207,0.05249090194702148,0.043010752688172046,0.0,zero,2021-07-08
92,0.0,0.07521962225437165,0.07521962225437165,0.0406495425850153,0.06914015933871269,0.03260869565217391,0.0,zero,2021-07-09
90,0.0,0.038684342056512847,0.038684342056512847,0.016997906379401684,0.043372871354222325,0.08888888888888889,0.0,zero,2021-07-12
90,0.0,0.039734399132430556,0.039734399132430556,0.01700863614678383,0.04545152597129346,0.06666666666666667,0.0,zero,2021-07-13
93,0.0,0.043131278827786446,0.043131278827786446,0.016845310106873512,0.05257193744182586,0.053763440860215055,0.0,zero,2021-07-14
90,0.0,0.030595304816961294,0.030595304816961294,0.011907506734132767,0.037375596165657055,0.044444444444444446,0.0,zero,2021-07-15
91,0.0,0.075591791421175,0.075591791421175,0.04103215038776398,0.06911928206682205,0.02197802197802198,0.0,zero,2021-07-16
90,0.0,0.04598988872021437,0.04598988872021437,0.01881721429526806,0.054345348849892616,0.022222222222222223,0.0,zero,2021-07-19
91,0.0,0.023956903256475925,0.023956903256475925,0.009671192616224289,0.028571421280503273,0.06593406593406594,0.0,zero,2021-07-20
91,0.0,0.04017963260412216,0.04017963260412216,0.015904514119029045,0.048550236970186234,0.03296703296703297,0.0,zero,2021-07-21
93,0.0,0.03507032059133053,0.03507032059133053,0.01664813794195652,0.036844365298748016,0.043010752688172046,0.0,zero,2021-07-22
93,0.0,0.03429061211645603,0.03429061211645603,0.012458471581339836,0.04366428107023239,0.08602150537634409,0.0,zero,2021-07-23
93,0.0,0.028276498988270758,0.028276498988270758,0.010886400938034058,0.0347801961004734,0.06451612903225806,0.0,zero,2021-07-26
93,0.0,0.017470323853194712,0.017470323853194712,0.008025682531297207,0.018889282643795014,0.08602150537634409,0.0,zero,2021-07-27
92,0.0,0.031041754502803096,0.031041754502803096,0.013153332751244307,0.03577684350311758,0.10869565217391304,0.0,zero,2021-07-28
93,0.0,0.033728283084928985,0.033728283084928985,0.010899157263338566,0.04565825164318084,0.043010752688172046,0.0,zero,2021-07-29
93,0.0,0.02561073303222656,0.02561073303222656,0.011891945265233517,0.027437575533986087,0.010752688172043012,0.0,zero,2021-07-30
93,0.0,0.023898396641016006,0.023898396641016006,0.009259247221052647,0.02927829883992672,0.053763440860215055,0.0,zero,2021-08-02
92,0.0,0.018681474216282367,0.018681474216282367,0.008268239442259073,0.020826469548046588,0.10869565217391304,0.0,zero,2021-08-03
92,0.0,0.02932123551145196,0.02932123551145196,0.009860625956207514,0.038921219110488896,0.07608695652173914,0.0,zero,2021-08-04
93,0.0,0.022838231548666953,0.022838231548666953,0.010623229667544365,0.02443000376224518,0.08602150537634409,0.0,zero,2021-08-05
92,0.0,0.04070152416825294,0.04070152416825294,0.015235356986522675,0.05093233436346054,0.03260869565217391,0.0,zero,2021-08-06
92,0.0,0.02513508563861251,0.02513508563861251,0.008200692478567362,0.0338687863200903,0.08695652173913043,0.0,zero,2021-08-09
93,0.0,0.03064898867160082,0.03064898867160082,0.01353966724127531,0.034218642860651016,0.07526881720430108,0.0,zero,2021-08-10
93,0.0,0.03150084130465984,0.03150084130465984,0.011283500120043755,0.040434682369232165,0.07526881720430108,0.0,zero,2021-08-11
93,0.0,0.031837609596550465,0.031837609596550465,0.009852194227278233,0.04397083073854446,0.06451612903225806,0.0,zero,2021-08-12
92,0.0,0.03830212932080032,0.03830212932080032,0.012627859599888325,0.051348539441823986,0.05434782608695652,0.0,zero,2021-08-13
91,0.0,0.022930565290153027,0.022930565290153027,0.008733581751585007,0.02839396707713604,0.06593406593406594,0.0,zero,2021-08-16
91,0.0,0.019730834290385246,0.019730834290385246,0.008793355897068977,0.021874956786632538,0.07692307692307693,0.0,zero,2021-08-17
93,0.0,0.024798309803009032,0.024798309803009032,0.009920625016093254,0.029755369573831552,0.11827956989247312,0.0,zero,2021-08-18
93,0.0,0.06034163124859333,0.06034163124859333,0.029082778841257095,0.06251770481467248,0.021505376344086023,0.0,zero,2021-08-19
